Periode;Wijk;Zone;Naam straat / segment;Parkeercapaciteit 2013;bewoner aantal augustus 2013;buitenlander aantal augustus 2013;andere aantal augustus 2013;totaal aantal augustus 2013 ;% bezetting augustus 2013;% bewoner augustus 2013;% buitenlander augustus 2013;% andere augustus 2013;opmerkingen augustus 2013;B: betalend ook bewoners BV: betalend uitgezonderd bewoners;Parkeercapaciteit 2009;bewoner aantal augustus 2009;buitenlander aantal augustus 2009;andere aantalaugustus 2009 ;totaal aantal augustus 2009 ;% bezetting augustus 2009;% bewoner augustus 2009;% buitenlander augustus 2009;% andere augustus 2009;opmerkingen augustus 2009 ;latWGS84;loWGS84;Aangemaakt op
feb/14;8;1;Guido Gezelleplein kant kerk (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Guido Gezelleplein totaal;13;1;0;10;11;0.846153846153846;0,090909091;0;0,909090909;;BV;13;3;0;5;8;0.615384615384615;0,375;0;0,625;;;;8/07/2016
feb/14;8;1;Jakobinessenstraat onpaar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Jakobinessenstraat paar (west);31;13;0;20;33;106.451.612.903.226;0,393939394;0;0,606060606;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Jakobinessenstraat totaal;31;13;0;20;33;106.451.612.903.226;0,393939394;0;0,606060606;;;33;9;0;20;29;0.878787878787879;0,310344828;0;0,689655172;;;;8/07/2016
feb/14;8;1;Kastanjeboomstraat onpaar (zuid);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Kastanjeboomstraat paar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Kastanjeboomstraat totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Driekroezenstraat - Werkhuisstraat) paar (zuid);14;4;0;7;11;0.785714285714286;0,363636364;0;0,636363636;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Groeninge - Werkhuisstraat) onpaar (noord) ;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Jakobinessenstraat - Gentpoortstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Katelijnestraat - Groeninge) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Oude Gentweg - Driekroezenstraat) paar (zuid);6;3;0;3;6;1;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Werkhuisstraat - Garenmarkt) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg (Werkhuisstraat - Jakobinessenstraat) paar (zuid);11;3;0;4;7;0.636363636363636;0,428571429;0;0,571428571;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg onpaar (noord) (Garenmarkt - Stalijzerstraat) onpaar (noord);19;7;0;6;13;0.684210526315789;0,538461538;0;0,461538462;;BV;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Nieuwe Gentweg totaal;50;17;0;20;37;0.74;0,459459459;0;0,540540541;;;50;19;1;27;47;0.94;0,404255319;0,021276596;0,574468085;;;;8/07/2016
feb/14;8;1;O-L-V-Kerkhof-Zuid;5;2;1;2;5;1;0,4;0,2;0,4;inname OD voor private werken: verlies 5 pp;;5;0;0;0;0;0;0;0;0;;;;8/07/2016
feb/14;8;1;Oude Gentweg (B.Ravestraat - Gentpoortvest) paar (zuid);34;13;0;6;19;0.558823529411765;0,684210526;0;0,315789474;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Driekroezenstraat - Visspaanstraat) paar (zuid);8;1;0;7;8;1;0,125;0;0,875;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Driekroezenstraat - Werkhuisstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Jakobinessenstraat - Gentpoortstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Katelijnestraat - Driekroezenstraat) paar (zuid) ;0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Nieuwe Gentweg - Driekroezenstraat) onpaar (noord);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Visspaanstraat - B.Ravestraat) paar (zuid);9;2;0;5;7;0.777777777777778;0,285714286;0;0,714285714;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg (Werkhuisstraat - Jakobinessenstraat) onpaar (noord);16;2;0;5;7;0.4375;0,285714286;0;0,714285714;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Oude Gentweg totaal;67;18;0;23;41;0.611940298507463;0,43902439;0;0,56097561;;;67;22;0;51;73;108.955.223.880.597;0,301369863;0;0,698630137;;;;8/07/2016
feb/14;8;1;Sentillenhof onpaar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Sentillenhof paar (oost);12;6;0;6;12;1;0,5;0;0,5;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Sentillenhof totaal;12;6;0;6;12;1;0,5;0;0,5;;;12;3;0;10;13;108.333.333.333.333;0,230769231;0;0,769230769;;;;8/07/2016
feb/14;8;1;Visspaanstraat (Oude Gentweg - Sentillenhof) onpaar (oost);2;1;0;3;4;2;0,25;0;0,75;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Visspaanstraat (Oude Gentweg - Sentillenhof) paar (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Visspaanstraat (Sentillenhof - Katelijnestraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Visspaanstraat (Sentillenhof - Katelijnestraat) paar (west);13;5;0;6;11;0.846153846153846;0,454545455;0;0,545454545;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Visspaanstraat totaal;15;6;0;9;15;1;0,4;0;0,6;;;17;9;0;13;22;129.411.764.705.882;0,409090909;0;0,590909091;;;;8/07/2016
feb/14;8;1;Werkhuisstraat onpaar (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Werkhuisstraat paar (west);9;1;0;6;7;0.777777777777778;0,142857143;0;0,857142857;;;;;;;;;;;;;;;8/07/2016
feb/14;8;1;Werkhuisstraat totaal;9;1;0;6;7;0.777777777777778;0,142857143;0;0,857142857;;;9;1;0;5;6;0.666666666666667;0,166666667;0;0,833333333;;;;8/07/2016
feb/14;8;1;Willemstraat;0;0;0;0;0;N;0;0;0;;;0;0;0;2;2;N;0;0;1;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Arsenaalstraat - Colettijnenstraat) paar (zuid);3;0;0;1;1;0.333333333333333;0;0;1;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Arsenaalstraat - Visspaanstraat) onpaar (noord);8;0;0;7;7;0.875;0;0;1;inname OD voor private werken: verlies 7 pp;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Colettijnenstraat - Katelijnevest) paar (zuid);7;0;0;7;7;1;0;0;1;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Gentpoortvest - R30) onpaar (noord);4;0;0;1;1;0.25;0;0;1;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Kastanjeboomstraat - Nieuwe Gentweg) onpaar (noord);7;0;0;7;7;1;0;0;1;inname OD voor private werken: verlies 2 pp;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Kastanjeboomstraat - Walstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Katelijnevest - R30) paar (zuid);4;0;0;2;2;0.5;0;0;1;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Oude Gentweg - Arsenaalstraat) onpaar (noord);5;0;0;4;4;0.8;0;0;1;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Walstraat - Wijngaardstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat (Wijngaardstraat - Arsenaalstraat) paar (zuid);0;0;0;0;0;N;0;0;0;;B;;;;;;;;;;;;;8/07/2016
feb/14;8;3;Katelijnestraat totaal;38;0;0;29;29;0.763157894736842;0;0;1;;B;41;6;2;34;42;102.439.024.390.244;0,142857143;0,047619048;0,80952381;;;;8/07/2016
feb/14;8;0;Wijk 8: Wijk Oude Gentweg;423;134;5;180;319;0.754137115839243;0,420062696;0,015673981;0,564263323;;;431;109;11;256;376;0.872389791183295;0,289893617;0,029255319;0,680851064;;;;8/07/2016
feb/14;9;3;Arsenaalstraat (Minnewater - Sulferbergstraat) onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Arsenaalstraat (Noordstraat - Katelijnestraat) paar (noord);10;4;0;5;9;0.9;0,444444444;0;0,555555556;inname OD voor private werken: verlies 4 pp;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Arsenaalstraat (Sulferbergstraat - Katelijnestraat) onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Arsenaalstraat (Wijngaardplein - Noordstraat) paar (noord);16;7;0;2;9;0.5625;0,777777778;0;0,222222222;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Arsenaalstraat totaal;26;11;0;7;18;0.692307692307692;0,611111111;0;0,388888889;;BV;26;6;0;11;17;0.653846153846154;0,352941176;0;0,647058824;;;;8/07/2016
feb/14;9;3;Bakkerstraat ;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;1;Begijnenvest kant huizen (west);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;9;1;Begijnenvest kant water (oost);0;0;0;0;0;N;0;0;0;;;;;;;;;;;;;;;8/07/2016
feb/14;9;1;Begijnenvest totaal;0;0;0;0;0;N;0;0;0;;;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Begijnhof;0;0;0;0;0;N;0;0;0;;BV;0;1;0;4;5;N;0,2;0;0,8;;;;8/07/2016
feb/14;9;3;Colettijnenhof;9;6;0;1;7;0.777777777777778;0,857142857;0;0,142857143;;BV;9;3;0;0;3;0.333333333333333;1;0;0;;;;8/07/2016
feb/14;9;3;Colletijnenstraat;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Eiland paar;2;1;0;0;1;0.5;1;0;0;;BV;3;2;0;0;2;0.666666666666667;1;0;0;;;;8/07/2016
feb/14;9;3;Garsoenstraat onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Garsoenstraat paar (noord);6;5;0;1;6;1;0,833333333;0;0,166666667;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Garsoenstraat totaal;6;5;0;1;6;1;0,833333333;0;0,166666667;;BV;6;2;0;0;2;0.333333333333333;1;0;0;;;;8/07/2016
feb/14;9;3;Katelijnevest onpaar (noord);8;7;0;3;10;1.25;0,7;0;0,3;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Katelijnevest paar (zuid);5;1;0;2;3;0.6;0,333333333;0;0,666666667;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Katelijnevest totaal;13;8;0;5;13;1;0,615384615;0;0,384615385;;BV;14;7;0;5;12;0.857142857142857;0,583333333;0;0,416666667;;;;8/07/2016
feb/14;9;3;Koolbranderstraat ;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Minnewater (ten zuiden van Arsenaalstraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Minnewater (ten zuiden van Arsenaalstraat) paar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Minnewater totaal;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Noordstraat parking;34;19;0;12;31;0.911764705882353;0,612903226;0;0,387096774;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Noordstraat ten noorden van poort;0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Noordstraat totaal;34;19;0;12;31;0.911764705882353;0,612903226;0;0,387096774;;BV;34;8;0;11;19;0.558823529411765;0,421052632;0;0,578947368;;;;8/07/2016
feb/14;9;3;Oostmeers (Eiland - R30);14;7;0;0;7;0.5;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Garsoenstraat - Eiland) paar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Garsoenstraat - Prof.Dr.J.Sebrechtsstraat) onpaar (oost);5;0;0;1;1;0.2;0;0;1;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Goezeputstraat - Sint-Obrechtsstraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Goezeputstraat - Sint-Obrechtsstraat) paar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Prof.Dr.J.Sebrechtsstraat - R30) onpaar (oost);10;0;0;2;2;0.2;0;0;1;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Sint-Obrechtsstraat - Zonnekemeers) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Sint-Obrechtsstraat - Zonnekemeers) paar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Zonnekemeers - Garsoenstraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers (Zonnekemeers - Garsoenstraat) paar (west);11;7;0;1;8;0.727272727272727;0,875;0;0,125;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Oostmeers totaal;40;14;0;4;18;0.45;0,777777778;0;0,222222222;;BV;42;16;0;7;23;0.547619047619048;0,695652174;0;0,304347826;;;;8/07/2016
feb/14;9;3;Prof. Dr. Sebrechtsstraat onpaar (zuid);25;10;0;1;11;0.44;0,909090909;0;0,090909091;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Prof. Dr. Sebrechtsstraat paar (noord);20;2;0;0;2;0.1;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Prof. Dr. Sebrechtsstraat totaal;45;12;0;1;13;0.288888888888889;0,923076923;0;0,076923077;;BV;46;9;0;11;20;0.434782608695652;0,45;0;0,55;;;;8/07/2016
feb/14;9;3;Sint-Jan in de Meers;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Sint-Obrechtstraat;9;6;0;2;8;0.888888888888889;0,75;0;0,25;;BV;9;5;0;3;8;0.888888888888889;0,625;0;0,375;;;;8/07/2016
feb/14;9;3;Stoofstraat;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Sulferbergstraat onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Sulferbergstraat paar (west);20;10;0;5;15;0.75;0,666666667;0;0,333333333;inname OD voor private werken: verlies 3 pp;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Sulferbergstraat totaal;20;10;0;5;15;0.75;0,666666667;0;0,333333333;;BV;20;9;0;3;12;0.6;0,75;0;0,25;;;;8/07/2016
feb/14;9;3;Walplein (Walstraat - Stoofstraat);10;4;0;4;8;0.8;0,5;0;0,5;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Walplein (Walstraat - Wijngaardstraat) kant huizen (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Walplein (Walstraat - Wijngaardstraat) kant pleintje (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Walplein totaal;10;4;0;4;8;0.8;0,5;0;0,5;;BV;12;2;0;6;8;0.666666666666667;0,25;0;0,75;;;;8/07/2016
feb/14;9;3;Walstraat onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Walstraat paar (noord);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Walstraat totaal;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Westmeers (Garsoenstraat - Eiland) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers (Garsoenstraat - Eiland) paar (west);3;2;0;1;3;1;0,666666667;0;0,333333333;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers (Korte Vuldersstraat - Sint-Jan in de Meers) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers (Korte Vuldersstraat - 't Zand) paar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers (Sint-Jan in de Meers - Sint-Olbrechtstraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers (Sint-Olbrechtstraat - Garsoenstraat) onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers (Sint-Olbrechtstraat - Garsoenstraat) paar (west);33;22;0;2;24;0.727272727272727;0,916666667;0;0,083333333;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers ('t Zand - Sint-Olbrechtstraat) paar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Westmeers totaal;36;24;0;3;27;0.75;0,888888889;0;0,111111111;;BV;39;21;2;5;28;0.717948717948718;0,75;0,071428571;0,178571429;;;;8/07/2016
feb/14;9;3;Wevershof;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Wijngaardplein onpaar (oost);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Wijngaardplein paar (west);9;5;1;1;7;0.777777777777778;0,714285714;0,142857143;0,142857143;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Wijngaardplein totaal;9;5;1;1;7;0.777777777777778;0,714285714;0,142857143;0,142857143;;BV;9;1;0;2;3;0.333333333333333;0,333333333;0;0,666666667;;;;8/07/2016
feb/14;9;3;Wijngaardstraat onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Wijngaardstraat paar (noord);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Wijngaardstraat totaal;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;9;3;Zonnekemeers onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Zonnekemeers paar (noord);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;9;3;Zonnekemeers totaal;0;0;0;0;0;N;0;0;0;;BV;0;0;0;2;2;N;0;0;1;;;;8/07/2016
feb/14;9;0;Wijk 9: Begijnhofwijk;259;125;1;46;172;0.664092664092664;0,726744186;0,005813953;0,26744186;;;269;92;2;70;164;0.609665427509294;0,56097561;0,012195122;0,426829268;;;;8/07/2016
feb/14;10;2;Beursplein;82;2;0;31;33;0.402439024390244;0,060606061;0;0,939393939;afbraak BAB beurs;BV;82;1;0;6;7;0.0853658536585366;0,142857143;0;0,857142857;;;;8/07/2016
feb/14;10;2;Boeveriestraat (Fonteinstraat - Klokstraat) onpaar (west);4;2;0;0;2;0.5;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (Fonteinstraat - Klokstraat) paar (oost);8;1;0;1;2;0.25;0,5;0;0,5;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (H.Consciencelaan - Van Voldenstraat) onpaar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (H.Consciencelaan - Van Voldenstraat) paar (oost);15;3;0;1;4;0.266666666666667;0,75;0;0,25;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (Klokstraat - Koning Albert I-laan) onpaar (west);12;5;0;5;10;0.833333333333333;0,5;0;0,5;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (Klokstraat - Koning Albert I-laan) paar (oost);16;2;0;4;6;0.375;0,333333333;0;0,666666667;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (Van Voldenstraat - Fonteinstraat) onpaar (west);7;1;0;2;3;0.428571428571429;0,333333333;0;0,666666667;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat (Van Voldenstraat - Fonteinstraat) paar (oost);9;1;0;1;2;0.222222222222222;0,5;0;0,5;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Boeveriestraat totaal;71;15;0;14;29;0.408450704225352;0,517241379;0;0,482758621;;BV;71;12;0;9;21;0.295774647887324;0,571428571;0;0,428571429;;;;8/07/2016
feb/14;10;2;Brandstraat;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;10;2;Fonteinstraat (H.Conscienselaan - Maagdenstraat) onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Fonteinstraat (H.Conscienselaan - Maagdenstraat) paar (noord);7;3;0;0;3;0.428571428571429;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Fonteinstraat (Maagdenstraat - Boeveriestraat) onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Fonteinstraat (Maagdenstraat - Boeveriestraat) paar (noord);6;2;0;0;2;0.333333333333333;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Fonteinstraat totaal;13;5;0;0;5;0.384615384615385;1;0;0;;BV;15;4;1;0;5;0.333333333333333;0,8;0,2;0;;;;8/07/2016
feb/14;10;2;Gloribusstraat;0;0;0;0;0;N;0;0;0;;BV;0;0;0;0;0;N;0;0;0;;;;8/07/2016
feb/14;10;2;Greinschuurstraat (G.Gezellelaan - Lane) onpaar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Greinschuurstraat (G.Gezellelaan - Lane) paar (oost);3;2;0;0;2;0.666666666666667;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Greinschuurstraat (Lane - Smedenstraat) onpaar (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Greinschuurstraat (Lane - Smedenstraat) paar (oost);12;5;0;1;6;0.5;0,833333333;0;0,166666667;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Greinschuurstraat totaal;15;7;0;1;8;0.533333333333333;0,875;0;0,125;;BV;15;10;0;0;10;0.666666666666667;1;0;0;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (Greinschuurstraat - Leemputstraat) kant huizen (oost);17;9;0;6;15;0.882352941176471;0,6;0;0,4;inname OD voor private werken: verlies 5 pp;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (Greinschuurstraat - Leemputstraat) kant water (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (Leemputstraat - Smedenstraat) kant huizen (oost);7;1;0;1;2;0.285714285714286;0,5;0;0,5;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (Leemputstraat - Smedenstraat) kant water (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (R30 - Schouwvegersstraat) kant huizen (oost);19;10;0;2;12;0.631578947368421;0,833333333;0;0,166666667;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (R30 - Schouwvegersstraat) kant water (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (Schouwvegersstraat - Greinschuurstraat) kant huizen (oost);14;8;0;3;11;0.785714285714286;0,727272727;0;0,272727273;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan (Schouwvegersstraat - Greinschuurstraat) kant water (west);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Guido Gezellelaan totaal;57;28;0;12;40;0.701754385964912;0,7;0;0,3;;BV;57;28;0;3;31;0.543859649122807;0,903225806;0;0,096774194;;;;8/07/2016
feb/14;10;2;Hauwerstraat (H.Consciencelaan - Maagdenstraat) onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Hauwerstraat (H.Consciencelaan - Maagdenstraat) paar (noord);6;2;0;0;2;0.333333333333333;1;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Hauwerstraat (Maagdenstraat - Zwijnstraat) onpaar (zuid);23;0;0;10;10;0.434782608695652;0;0;1;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Hauwerstraat (Maagdenstraat - Zwijnstraat) paar (noord);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Hauwerstraat (Zwijnstraat - Koning Albert I-laan) onpaar (zuid);0;0;0;0;0;N;0;0;0;;BV;;;;;;;;;;;;;8/07/2016
feb/14;10;2;Hauwerstraat (Zwijnstraat - Vrijdagmarkt) paar (noord);6;1;0;4;5;0.833333333333333;0,2;0;0,8;inname OD voor private werken: verlies 5 pp;BV;;;;;;;;;;;;;8/07/2016
