Id;Id_tritel;Id_techn;Aanbod;Segment;Bezet;Waarvbuit;Beschikbr;Regime;Deelgem;latWGS84;loWGS84;Aangemaakt op
0;0; 699403;15;Zuidervaartje ( De Tuintjes- Van Manderstraat) paar-onpaar (zuid);0;0;15;;18;51.2213826425245,51.2213826425245,51.2213826425245,51.2213826425245,51.2213826425245;3.24035302233586,3.24035302233586,3.24035302233586,3.24035302233586,3.24035302233586;12/08/2016
0;3095;309503;14;Fochstraat ( Mercierstraat- Werfstraat) onpaar (oost);9;0;14;;16;51.2184803271713,51.2184803271713;3.21708607616973,3.21708607616973;12/08/2016
0;1013;101302;7;Blekerijstraat (einde - Kathelijne Idestraat) onpaar (noord);6;0;7;;19;51.2027252671228,51.2027252671228,51.2027252671228,51.2027252671228,51.2027252671228,51.2027252671228,51.2027252671228,51.2027252671228;3.24035771628535,3.24035771628535,3.24035771628535,3.24035771628535,3.24035771628535,3.24035771628535,3.24035771628535,3.24035771628535;12/08/2016
0;4187;419409;14;Torhoutse Steenweg (Frederik Sanderlaan - Magdalenastraat) onpaar (oost);16;0;14;;15;51.2019601870328,51.2019601870328,51.2019601870328,51.2019601870328,51.2019601870328,51.2019601870328,51.2019601870328;3.20600172725704,3.20600172725704,3.20600172725704,3.20600172725704,3.20600172725704,3.20600172725704,3.20600172725704;12/08/2016
0;4161;416104;22;Pieter de Conincklaan (Peter Benoitlaan - Hovenierslanden) paar (oost);11;0;22;;15;51.2088778110774,51.2088778110774,51.2088778110774;3.2058072165035,3.2058072165035,3.2058072165035;12/08/2016
0;3024;3024;0;;0;0;0;;16;51.2117594389098,51.2117594389098;3.21143279569587,3.21143279569587;12/08/2016
0;6019;601903;10;Invalidenstraat onpaar (zuid);0;0;10;;18;51.2088216363873,51.2088216363873,51.2088216363873,51.2088216363873,51.2088216363873;3.24519148570198,3.24519148570198,3.24519148570198,3.24519148570198,3.24519148570198;12/08/2016
0;0; 399703;3;Bevrijdingslaan ( Hamiltonpark- Bevrijdingslaan) paar onpaar (noord);1;0;3;;16;51.2122251611529,51.2122251611529,51.2122251611529,51.2122251611529,51.2122251611529;3.20504112577814,3.20504112577814,3.20504112577814,3.20504112577814,3.20504112577814;12/08/2016
0;3002;300202;0;Diksmuidestraat (Kolenkaai- Werfstraat) (zuid);0;0;0;;16;51.2206159406416,51.2206159406416,51.2206159406416,51.2206159406416,51.2206159406416,51.2206159406416,51.2206159406416;3.2194544671973,3.2194544671973,3.2194544671973,3.2194544671973,3.2194544671973,3.2194544671973,3.2194544671973;12/08/2016
0;6015;601505;39;Driekoningenweg onpaar (zuid);30;0;39;;18;51.2118412473867,51.2118412473867,51.2118412473867,51.2118412473867,51.2118412473867,51.2118412473867,51.2118412473867,51.2118412473867,51.2118412473867;3.24308373899521,3.24308373899521,3.24308373899521,3.24308373899521,3.24308373899521,3.24308373899521,3.24308373899521,3.24308373899521,3.24308373899521;12/08/2016
0;6057;605702;0;Prins Albertstraat ( Driekoningenweg- Maalse steenweg) paar (oost);0;0;0;;18;51.2117837745616,51.2117837745616;3.24288955540928,3.24288955540928;12/08/2016
0;7008;700808;0;Barrièrestraat (Koning Albertlaan I-laan - Ten Hove) onpaar (zuid);0;0;0;blauwe zone ma-vr 6-12u;14;51.1953536918462,51.1953536918462,51.1953536918462,51.1953536918462,51.1953536918462,51.1953536918462,51.1953536918462,51.1953536918462,51.1953536918462;3.21382225124147,3.21382225124147,3.21382225124147,3.21382225124147,3.21382225124147,3.21382225124147,3.21382225124147,3.21382225124147,3.21382225124147;12/08/2016
0;4171;417101;22;Sint-Ewoudsstraat paar (noord);16;0;22;;15;51.2007544893213,51.2007544893213,51.2007544893213;3.20253997681937,3.20253997681937,3.20253997681937;12/08/2016
0;0;699002;3;Zoete Inval (bocht- Wagenmakerstraat) paar ( noord);2;0;3;;18;51.2124986849002,51.2124986849002;3.24617121625064,3.24617121625064;12/08/2016
0;4064;406405;12;Hoge Lane (garages - Legeweg) paar (oost);7;0;12;;15;51.2050790671657,51.2050790671657,51.2050790671657;3.20733894076287,3.20733894076287,3.20733894076287;12/08/2016
0;0;707706;6;Titecastraat (Albert Dyserynckstraat - Abdijbekestraat) onpaar (oost);4;0;6;;14;51.1948842050792,51.1948842050792;3.20317908358434,3.20317908358434;12/08/2016
0;5009;500903;11;Dudzeelse Steenweg (Koetelwijk - Fort Lapin) onpaar (west);7;0;11;;17;51.2240399888274,51.2240399888274,51.2240399888274,51.2240399888274;3.22888177717495,3.22888177717495,3.22888177717495,3.22888177717495;12/08/2016
0;4139;413902;13;Ontmijnerslaan (plein - plein) paar (west);2;0;13;;15;51.1985168156974,51.1985168156974,51.1985168156974;3.20360666948726,3.20360666948726,3.20360666948726;12/08/2016
0;0;699204;15;Damse Vaart Zuid (brug- Van Manderstraat) (zuid);8;0;15;;18;51.2239635449845,51.2239635449845,51.2239635449845,51.2239635449845,51.2239635449845,51.2239635449845,51.2239635449845;3.239762784312,3.239762784312,3.239762784312,3.239762784312,3.239762784312,3.239762784312,3.239762784312;12/08/2016
0;6036;603601;32;Marcus Laurinstraat paar-onpaar;25;0;32;beurtelings parkeren;18;51.2140006329915,51.2140006329915,51.2140006329915,51.2140006329915;3.2414282612376,3.2414282612376,3.2414282612376,3.2414282612376;12/08/2016
0;0; 699401;72;Zuidervaarttje ( noord);22;0;72;;18;51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276,51.2207989733276;3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049,3.23566516450049;12/08/2016
0;4181;418101;9;Ter Lindehof 1 (noord);2;0;9;;15;51.20657678829,51.20657678829;3.20197201141768,3.20197201141768;12/08/2016
0;1077;107701;5;Ter Lake (noord);1;0;5;;19;51.1965159699072,51.1965159699072;3.23404320480247,3.23404320480247;12/08/2016
0;6028;602801;0;Kloostermuur ( Karel Van Manderstraat- Kartuizersstraat) onpaar (zuid);2;0;0;;18;51.2176723996098,51.2176723996098,51.2176723996098;3.24075644738736,3.24075644738736,3.24075644738736;12/08/2016
0;5038;503803;15;Ronsaardbekestraat (Sint-Jozefsstraat - Dokwerkersstraat) onpaar (noord);13;0;15;;17;51.2252414717197,51.2252414717197,51.2252414717197;3.23283324288528,3.23283324288528,3.23283324288528;12/08/2016
0;0;501105;0;R30 (Noorweegse Kaai - Koolkerkse Steenweg) paar (zuid);0;0;0;;17;51.2224708725467,51.2224708725467,51.2224708725467,51.2224708725467,51.2224708725467;3.23333622681123,3.23333622681123,3.23333622681123,3.23333622681123,3.23333622681123;12/08/2016
0;7009;700901;1;Canadastraat (Koning Albert I-laan - Veldstraat) paar (noord);1;0;1;;14;51.1931503893782,51.1931503893782,51.1931503893782,51.1931503893782,51.1931503893782;3.21130215611116,3.21130215611116,3.21130215611116,3.21130215611116,3.21130215611116;12/08/2016
0;4120;411606;11;Legeweg (Van Leeg tot Zand - Hogeweg) onpaar (zuid);6;0;11;beurtelings;15;51.2046450418074,51.2046450418074,51.2046450418074;3.20186166172358,3.20186166172358,3.20186166172358;12/08/2016
0;6032;603204;24;Maalse steenweg ( De Mote- Assebroeklaan ) onpaar (zuid);14;0;24;;18;51.2105262396525,51.2105262396525;3.24530726261851,3.24530726261851;12/08/2016
0;3050;305002;9;Keizer Karelstraat ( Gouden Boomstraat- Scheepsdalelaan) paar ( oost);9;0;9;;16;51.2154476447975,51.2154476447975;3.21399833645037,3.21399833645037;12/08/2016
0;3032;303202;16;Houtkaai ( Maria Van Bourgondielaan- Karel de Stoutelaan) onpaar (zuid);0;0;16;;16;51.2169578013291,51.2169578013291,51.2169578013291,51.2169578013291;3.20232316486888,3.20232316486888,3.20232316486888,3.20232316486888;12/08/2016
0;1018;101801;50;R30 (Generaal Lemanlaan - einde autoparkeren) kant binnenstad (west);28;2;50;;19;51.2028734818794,51.2028734818794,51.2028734818794;3.23561891599321,3.23561891599321,3.23561891599321;12/08/2016
0;5035;503502;0;Noorweegse Kaai (brug - Christine D'haenstraat) kant bebouwing (noord);0;0;0;;17;51.2245052665519,51.2245052665519,51.2245052665519,51.2245052665519;3.23921263148119,3.23921263148119,3.23921263148119,3.23921263148119;12/08/2016
0;3066;306602;23;Kroonstraat ( Houtkaai- Englishstraat) onpaar (west);18;2;23;;16;51.2184073925599,51.2184073925599,51.2184073925599,51.2184073925599,51.2184073925599,51.2184073925599;3.20902771919209,3.20902771919209,3.20902771919209,3.20902771919209,3.20902771919209,3.20902771919209;12/08/2016
0;0;110103;10;Kathelijne Idestraat ( Coultstraat- west) (zuid);5;0;10;;19;51.2033581894308,51.2033581894308,51.2033581894308,51.2033581894308,51.2033581894308,51.2033581894308,51.2033581894308,51.2033581894308,51.2033581894308;3.2397705661844,3.2397705661844,3.2397705661844,3.2397705661844,3.2397705661844,3.2397705661844,3.2397705661844,3.2397705661844,3.2397705661844;12/08/2016
0;5009;500901;0;Dudzeelse Steenweg (Krommestraat - Graaf de Mûelenaerelaan) (west);0;0;0;;17;51.2247721835228,51.2247721835228,51.2247721835228;3.2282604004805,3.2282604004805,3.2282604004805;12/08/2016
0;6064;606401;9;Sportstraat paar ( zuid);3;0;9;;18;51.2192003852986,51.2192003852986;3.23839443168942,3.23839443168942;12/08/2016
0;4012;401303;54;Bevrijdingslaan P+R (noord);52;10;54;;15;51.2116876372469,51.2116876372469,51.2116876372469,51.2116876372469,51.2116876372469,51.2116876372469,51.2116876372469,51.2116876372469,51.2116876372469;3.20729990989195,3.20729990989195,3.20729990989195,3.20729990989195,3.20729990989195,3.20729990989195,3.20729990989195,3.20729990989195,3.20729990989195;12/08/2016
0;4181;418103;2;Ter Lindehof 2 (noord);1;0;2;;15;51.2062307149635,51.2062307149635;3.20189764837043,3.20189764837043;12/08/2016
0;4066;406602;22;Hogeweg (Gistelsesteenweg - bocht) onpaar (west);15;0;22;;15;51.2041086221955,51.2041086221955,51.2041086221955,51.2041086221955,51.2041086221955,51.2041086221955,51.2041086221955;3.20222741450332,3.20222741450332,3.20222741450332,3.20222741450332,3.20222741450332,3.20222741450332,3.20222741450332;12/08/2016
0;4175;417504;6;Sint-Sebastiaansstraat (Sint-Ewoudsstraat - Diksmuidse Heerweg) onpaar (zuid);5;0;6;;15;51.2007772863279,51.2007772863279,51.2007772863279;3.20191409423748,3.20191409423748,3.20191409423748;12/08/2016
0;0;400503;8;Abdijbekestraat (plein De Klokke-Noord) paar (west);3;0;8;;15;51.1974628972467,51.1974628972467,51.1974628972467,51.1974628972467,51.1974628972467,51.1974628972467;3.20378975662589,3.20378975662589,3.20378975662589,3.20378975662589,3.20378975662589,3.20378975662589;12/08/2016
0;4161;416103;30;Pieter de Conincklaan (Peter Benoitlaan - Bevrijdingslaan) paar (oost);18;0;30;;15;51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027,51.2115992334027;3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269,3.20467297471269;12/08/2016
0;1044;104401;15;Jan Blockxstraat;14;0;15;;19;51.2001930832899,51.2001930832899,51.2001930832899,51.2001930832899;3.23392982833674,3.23392982833674,3.23392982833674,3.23392982833674;12/08/2016
0;6020;602008;13;Julius Delaplacestraat ( Watervliet-Watervliet) paar (west);8;0;13;;18;51.2150044728108,51.2150044728108,51.2150044728108,51.2150044728108,51.2150044728108,51.2150044728108;3.24572160628537,3.24572160628537,3.24572160628537,3.24572160628537,3.24572160628537,3.24572160628537;12/08/2016
0;4065;406501;17;Hogeweg (Peter Benoitlaan - Legeweg) onpaar (west);4;0;17;;15;51.2048738993617,51.2048738993617,51.2048738993617,51.2048738993617,51.2048738993617,51.2048738993617,51.2048738993617,51.2048738993617;3.20191866053501,3.20191866053501,3.20191866053501,3.20191866053501,3.20191866053501,3.20191866053501,3.20191866053501,3.20191866053501;12/08/2016
0;7039;703902;4;Oudekerkstraat (Emiel Vanderveldestraat - Veldstraat) paar (noord);1;0;4;;14;51.1909168908465,51.1909168908465,51.1909168908465;3.20866317567701,3.20866317567701,3.20866317567701;12/08/2016
0;4181;418109;0;Ter Lindehof 5 (noord);0;0;0;;15;51.2052228657229,51.2052228657229,51.2052228657229,51.2052228657229;3.20228626557556,3.20228626557556,3.20228626557556,3.20228626557556;12/08/2016
0;6030;603001;15;Korte Sportstraat onpaar ( oost);5;0;15;;18;51.2196252447829,51.2196252447829;3.23980502836351,3.23980502836351;12/08/2016
0;4150;414703;2;Peter Benoitlaan (Jan Breydellaan - Pieter de Conincklaan) paar (noord);1;0;2;;15;51.2091476653456,51.2091476653456;3.20567319232365,3.20567319232365;12/08/2016
0;7074;707403;25;Ten Hove (Barrièrestraat - Canadastraat) onpaar (zuid);10;0;25;;14;51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396,51.1934748873396;3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875,3.20905698718875;12/08/2016
0;5023;502303;9;Koolkerse Steenweg (Graaf de Mûelenaerelaan - Ronsaardbekestraat) onpaar (west);4;0;9;beurtelings;17;51.2240206328642,51.2240206328642;3.23458481150818,3.23458481150818;12/08/2016
0;4005;400507;19;Abdijbekestraat (Titecastraat - Azalealaan) onpaar (oost);3;0;19;;15;51.1964761309277,51.1964761309277,51.1964761309277,51.1964761309277,51.1964761309277,51.1964761309277;3.20373138638936,3.20373138638936,3.20373138638936,3.20373138638936,3.20373138638936,3.20373138638936;12/08/2016
0;6020;602006;9;Julius Delaplacestraat ( Kartuizersstraat- Laurinstraat) paar (west);3;0;9;;18;51.215742251322,51.215742251322,51.215742251322,51.215742251322;3.24287522294678,3.24287522294678,3.24287522294678,3.24287522294678;12/08/2016
0;7008;700807;21;Barrièrestraat (Emiel Vanderveldestraat - Ten Hove) onpaar (zuid);2;0;21;blauwe zone ma-vr 6-12u;14;51.1946094516337,51.1946094516337,51.1946094516337,51.1946094516337,51.1946094516337,51.1946094516337;3.20988825919864,3.20988825919864,3.20988825919864,3.20988825919864,3.20988825919864,3.20988825919864;12/08/2016
0;6014;601402;16;De Mote paar ( oost);5;0;16;;18;51.2104323617473,51.2104323617473,51.2104323617473,51.2104323617473,51.2104323617473,51.2104323617473;3.24518406644622,3.24518406644622,3.24518406644622,3.24518406644622,3.24518406644622,3.24518406644622;12/08/2016
0;5035;503503;19;Noorweegse Kaai (R30 - Christine D'haenstraat) kant kanaal (zuid);13;1;19;;17;51.2231380576658,51.2231380576658,51.2231380576658,51.2231380576658;3.23705333922133,3.23705333922133,3.23705333922133,3.23705333922133;12/08/2016
0;0; 399702;13;Bevrijdingslaan ( doodlopend) paar onpaar (noord);10;0;13;;16;51.2123687236689,51.2123687236689,51.2123687236689,51.2123687236689,51.2123687236689,51.2123687236689,51.2123687236689,51.2123687236689;3.20467407272129,3.20467407272129,3.20467407272129,3.20467407272129,3.20467407272129,3.20467407272129,3.20467407272129,3.20467407272129;12/08/2016
0;7012;701204;7;Dorotheastraat oost;1;0;7;;14;51.1930886402439,51.1930886402439;3.20642558147917,3.20642558147917;12/08/2016
0;1042;104201;10;Hadewijchstraat (Weidestraat - Jan van Ruusbroecstraat) onpaar (west);5;0;10;;19;51.1986262781881,51.1986262781881,51.1986262781881;3.23634361717184,3.23634361717184,3.23634361717184;12/08/2016
0;4067;406701;17;Hoog-Brabantlaan (Magdalenastraat - Abdijbekestraat) onpaar (noord);3;0;17;;15;51.2000484694819,51.2000484694819;3.20462904975298,3.20462904975298;12/08/2016
0;1089;108902;22;Wantestraat (Weidestraat - Ter Lake) onpaar (west);17;0;22;;19;51.1964419896064,51.1964419896064,51.1964419896064,51.1964419896064,51.1964419896064,51.1964419896064;3.23442494907838,3.23442494907838,3.23442494907838,3.23442494907838,3.23442494907838,3.23442494907838;12/08/2016
0;3120;312003;7;Zwaluwenstraat (Leopold II Laan- Mercierstraat) onpaar (west);5;0;7;;16;51.2192286285934,51.2192286285934;3.21372575517347,3.21372575517347;12/08/2016
0;3039;303901;12;Karel de Floustraat ( Karel de Stoutelaan- Gerard Davidstraat) paar (noord);8;0;12;;16;51.2157184865345,51.2157184865345,51.2157184865345;3.20509607293268,3.20509607293268,3.20509607293268;12/08/2016
0;4026;402601;32;Edgard De Smedtplantsoen (west);0;0;32;;15;51.2010357327711,51.2010357327711,51.2010357327711,51.2010357327711;3.20780294283073,3.20780294283073,3.20780294283073,3.20780294283073;12/08/2016
0;3101;3101;0;;0;0;0;;16;51.2191822408586,51.2191822408586;3.21991051511212,3.21991051511212;12/08/2016
0;6063;606302;3;Speelpleinlaan (bocht- Beauprestraat) paar (noord);0;0;3;;18;51.207195145666,51.207195145666;3.24268848566561,3.24268848566561;12/08/2016
0;6058;605803;9;Prins Leopoldstraat ( Moerkerksesteenweg- Debruynestraat) paar (oost);5;0;9;;18;51.2113461755822,51.2113461755822,51.2113461755822,51.2113461755822,51.2113461755822,51.2113461755822,51.2113461755822;3.24830591205037,3.24830591205037,3.24830591205037,3.24830591205037,3.24830591205037,3.24830591205037,3.24830591205037;12/08/2016
0;6063;606303;25;Speelpleinlaan (Beauprestraat- Assebroeklaan ) paar (noord);12;0;25;;18;51.2073795888548,51.2073795888548,51.2073795888548,51.2073795888548;3.2434385689939,3.2434385689939,3.2434385689939,3.2434385689939;12/08/2016
0;6015;601501;9;Driekoningenweg ( doodlopend- west) paar-onpaar;5;0;9;;18;51.2120553652977,51.2120553652977,51.2120553652977,51.2120553652977;3.2417169550048,3.2417169550048,3.2417169550048,3.2417169550048;12/08/2016
0;4148;414702;6;Peter Benoitlaan (Dirk Martensstraat - Pieter de Conincklaan) paar (noord);0;0;6;;15;51.2082983898335,51.2082983898335,51.2082983898335,51.2082983898335,51.2082983898335,51.2082983898335,51.2082983898335;3.203570906202,3.203570906202,3.203570906202,3.203570906202,3.203570906202,3.203570906202,3.203570906202;12/08/2016
0;3095;309504;4;Fochstraat ( Kolenkaai- Leopold II laan) paar (west);3;0;4;;16;51.2196907757132,51.2196907757132;3.21584012686083,3.21584012686083;12/08/2016
0;3099;309902;18;Werfplein paar (west);16;0;18;;16;51.2187960756172,51.2187960756172;3.21773704952965,3.21773704952965;12/08/2016
0;0;501404;12;Havenstraat (Sluisstraat - Krommestraat) (oost);8;0;12;;17;51.2242856761138,51.2242856761138,51.2242856761138,51.2242856761138;3.22684018602228,3.22684018602228,3.22684018602228,3.22684018602228;12/08/2016
0;4182;418202;25;Tien Geboden paar (zuid);13;0;25;;15;51.2056361732067,51.2056361732067,51.2056361732067,51.2056361732067,51.2056361732067,51.2056361732067,51.2056361732067,51.2056361732067;3.20671814611627,3.20671814611627,3.20671814611627,3.20671814611627,3.20671814611627,3.20671814611627,3.20671814611627,3.20671814611627;12/08/2016
0;6002;600204;16;Altebijstraat ( Speelpleinlaan- Beaupréstraat) paar (oost);4;0;16;;18;51.208441318026,51.208441318026,51.208441318026,51.208441318026;3.24200164126493,3.24200164126493,3.24200164126493,3.24200164126493;12/08/2016
0;4175;417503;3;Sint-Sebastiaansstraat (Torhoutse Steenweg - Hertogenstraat) paar (noord);2;0;3;maximum 30 minuten ma-vr 8-18u;15;51.2002674051274,51.2002674051274;3.20356112234431,3.20356112234431;12/08/2016
0;7071;707102;41;Het Speelhof paar (zuid);4;0;41;;14;51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886,51.1920304729886;3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916,3.20346980291916;12/08/2016
0;6020;602007;4;Julius Delaplacestraat ( Laurinstraat-Watervliet) paar (west);2;0;4;;18;51.2153300521031,51.2153300521031,51.2153300521031;3.24461775656297,3.24461775656297,3.24461775656297;12/08/2016
0;1087;108701;43;Wagnerstraat (Weidestraat - Vestingstraat) paar (west);29;2;43;;19;51.2013056749204,51.2013056749204,51.2013056749204,51.2013056749204,51.2013056749204,51.2013056749204,51.2013056749204,51.2013056749204,51.2013056749204;3.23538951483956,3.23538951483956,3.23538951483956,3.23538951483956,3.23538951483956,3.23538951483956,3.23538951483956,3.23538951483956,3.23538951483956;12/08/2016
0;4087;408701;5;Kardinaal Cardijnstraat (Gistelsesteenweg - Sint-Ewoudsstraat) paar (west);5;0;5;;15;51.2019915365541,51.2019915365541,51.2019915365541;3.20377079106043,3.20377079106043,3.20377079106043;12/08/2016
0;7071;707101;35;Het Speelhof paar (noord);9;0;35;;14;51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577,51.1921690206577;3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917,3.20365261259917;12/08/2016
0;3096;3096;0;;0;0;0;;16;51.2174827233355,51.2174827233355;3.21781742710099,3.21781742710099;12/08/2016
0;1018;101802;39;R30 (Generaal Lemanlaan - einde autoparkeren) kant buitenwijken (oost);4;0;0;;19;51.20511437722,51.20511437722,51.20511437722;3.23837035373415,3.23837035373415,3.23837035373415;12/08/2016
0;0;110001;9;Abram Coultstraat ( west);4;0;9;;19;51.2027975444907,51.2027975444907;3.23991694296267,3.23991694296267;12/08/2016
0;3033;303303;5;Ijzestraat (Kolenkaai- Leopold II laan) (oost);2;0;5;;16;51.2214703194443,51.2214703194443,51.2214703194443,51.2214703194443,51.2214703194443,51.2214703194443;3.2217549223281,3.2217549223281,3.2217549223281,3.2217549223281,3.2217549223281,3.2217549223281;12/08/2016
0;0;110102;14; Kathelijne Idestraat ( Coultstraat- oost) (zuid);7;0;14;;19;51.2032134966963,51.2032134966963,51.2032134966963,51.2032134966963,51.2032134966963,51.2032134966963,51.2032134966963,51.2032134966963;3.24197474868816,3.24197474868816,3.24197474868816,3.24197474868816,3.24197474868816,3.24197474868816,3.24197474868816,3.24197474868816;12/08/2016
0;6028;602802;27;Kloostermuur ( Karel Van Manderstraat- Kartuizersstraat) paar (noord);6;0;27;;18;51.2178346730396,51.2178346730396,51.2178346730396;3.24088169092802,3.24088169092802,3.24088169092802;12/08/2016
0;4166;4166;0;Singel;0;0;0;;15;51.2037255783622,51.2037255783622,51.2037255783622,51.2037255783622,51.2037255783622,51.2037255783622;3.21171872483966,3.21171872483966,3.21171872483966,3.21171872483966,3.21171872483966,3.21171872483966;12/08/2016
0;3003;300303;8;Dirk Boutsstraat (Houthulststraat- Zwaluwenstraat) paar (zuid);7;0;8;;16;51.2171437225681,51.2171437225681;3.21311862551657,3.21311862551657;12/08/2016
0;4116;411603;10;Legeweg (Vier Uitersten - doorsteek) paar (noord);5;0;10;deels beurtelings, deels vast;15;51.2048873299779,51.2048873299779,51.2048873299779,51.2048873299779,51.2048873299779;3.20528129110087,3.20528129110087,3.20528129110087,3.20528129110087,3.20528129110087;12/08/2016
0;4116;411609;17;Legeweg (blauwe zone - Witte-Beerstraat) onpaar (zuid);17;0;17;;15;51.2049112555341,51.2049112555341,51.2049112555341;3.2085421995164,3.2085421995164,3.2085421995164;12/08/2016
0;4005;400505;11;Abdijbekestraat (Hoog-Brabantlaan - Orchideeënlaan) paar (west);0;0;11;;15;51.1993233556608,51.1993233556608;3.20584054150478,3.20584054150478;12/08/2016
0;3042;304201;24;Karel de Stoutelaan (Leopold I laan- Gouden Boomstraat) paar ( noord);21;0;24;;16;51.2134468383245,51.2134468383245;3.20789636179609,3.20789636179609;12/08/2016
0;3086;308601;0;Gomberstraat ( Kolenkaai- Leopold II laan) paar (oost);0;0;0;;16;51.2204408838083,51.2204408838083;3.21873171102264,3.21873171102264;12/08/2016
0;1013;101303;23;Blekerijstraat (Nijverheidsstraat - Kruisboogstraat) paar (zuid);28;0;23;;19;51.2025483634366,51.2025483634366,51.2025483634366,51.2025483634366,51.2025483634366,51.2025483634366;3.23724640164959,3.23724640164959,3.23724640164959,3.23724640164959,3.23724640164959,3.23724640164959;12/08/2016
0;4181;418104;9;Ter Lindehof 2 (zuid);3;0;9;;15;51.2060392472636,51.2060392472636;3.20198914097541,3.20198914097541;12/08/2016
0;3054;3054;0;;0;0;0;;16;51.2145388325386,51.2145388325386,51.2145388325386,51.2145388325386,51.2145388325386,51.2145388325386,51.2145388325386;3.21373299017053,3.21373299017053,3.21373299017053,3.21373299017053,3.21373299017053,3.21373299017053,3.21373299017053;12/08/2016
0;4074;4074;0;;0;0;0;;15;51.2076611845543,51.2076611845543;3.20842032825542,3.20842032825542;12/08/2016
0;6022;602210;0;Karel Van Manderstraat ( Dooghelaan- Dampoortstraat) onpaar (oost);0;0;0;;18;51.21676596777,51.21676596777;3.23988344048211,3.23988344048211;12/08/2016
0;4194;419401;6;Torhoutse Steenweg (Albert Dyserynckstraat - Sint-Baafsstraat) paar (west);2;0;6;;15;51.1978875811575,51.1978875811575;3.20161190868576,3.20161190868576;12/08/2016
0;3091;3091;0;;0;0;0;;16;51.2145953927292,51.2145953927292;3.2139474694061,3.2139474694061;12/08/2016
0;4125;4125;0;;0;0;0;;15;51.2007380108072,51.2007380108072;3.20698766709282,3.20698766709282;12/08/2016
0;3038;303803;17;Kardinaal Mercierstraat ( Zwaluwenstraat- Fochstraat) paar (zuid);8;0;17;;16;51.2179036575618,51.2179036575618;3.21570345480166,3.21570345480166;12/08/2016
0;6022;602207;14;Karel Van Manderstraat ( Sint Godelieve Dreef- Geralaan) onpaar (oost);9;0;14;;18;51.2194048570265,51.2194048570265,51.2194048570265,51.2194048570265,51.2194048570265;3.24184942120472,3.24184942120472,3.24184942120472,3.24184942120472,3.24184942120472;12/08/2016
0;6021;602108;15;Julius Dooghelaan (Tuiniersstraat- Kartuizersstraat) paar (zuid);11;0;15;;18;51.2168244395237,51.2168244395237;3.24151871895351,3.24151871895351;12/08/2016
0;5009;500904;12;Dudzeelse Steenweg (Koetelwijk - Fort Lapin) paar (oost);8;0;12;;17;51.2240005876284,51.2240005876284,51.2240005876284,51.2240005876284;3.2292426103727,3.2292426103727,3.2292426103727,3.2292426103727;12/08/2016
0;6003;600302;17;Assebroekstraat (Invalidenstraat- Speelpleinlaan) onpaar ( west);12;0;17;;18;51.2085480779111,51.2085480779111,51.2085480779111,51.2085480779111,51.2085480779111;3.24701527061065,3.24701527061065,3.24701527061065,3.24701527061065,3.24701527061065;12/08/2016
0;6067;606703;29;Wagenmakerstraat paar ( oost);16;1;29;;18;51.2114918454576,51.2114918454576,51.2114918454576,51.2114918454576,51.2114918454576,51.2114918454576;3.24729136120754,3.24729136120754,3.24729136120754,3.24729136120754,3.24729136120754,3.24729136120754;12/08/2016
