Functie;Objectnaam;HMpunt;KadeNR;Naam_locatie;Naam_waterweg;LatWGS84;LoWGS84;latWGS84;loWGS84;Aangemaakt op
Km-punt op as waterweg;Visartsluis - CDNB km 13.8;13,8;;Zeebrugge;Visartsluis - CDNB;51,3437680;3,202439;51.3437679994493;3.20243900069173;06/07/2016
Seinlichten - Sluis;Uitgangslichten Pierre Vandammesluis NW;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3361770;3,214712;51.3361769998356;3.21471200079322;06/07/2016
Km-punt op as waterweg;Prins Filipsdok km 0.6;0,6;;Zeebrugge;Prins Filipsdok;51,3239970;3,198246;51.3239969995026;3.19824599875743;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 15.6;15,6;;Zeebrugge;Visartsluis - CDNB;51,3578000;3,198890;51.3578000003024;3.19888999881207;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 62;6,3;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2772690;3,211145;51.277268999859;3.21114500101008;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 13.4;13,4;;Zeebrugge;Visartsluis - CDNB;51,3406240;3,199656;51.3406240006884;3.19965599941868;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 86;8,6;;Lissewege;Kanaal Brugge-Zeebrugge;51,2985630;3,205639;51.298563000171;3.20563900098554;06/07/2016
Ligplaats met overslag;Ligplaats 420;-99,9;420;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3161750;3,201374;51.3161749996194;3.20137399919927;06/07/2016
Km-punt op as waterweg;Nijverheidsdok km 0.2;0,2;;Brugge;Nijverheidsdok;51,2273970;3,217521;51.2273970006563;3.21752099922527;06/07/2016
Ligplaats met overslag;Ligplaats 913;-99,9;913;Brugge;Kanaal Brugge-Zeebrugge;51,2439110;3,219889;51.2439109999791;3.21988899922741;06/07/2016
Km-punt op as waterweg;Oud Ferrydok km 0.4;0,4;;Zeebrugge;Oud Ferrydok;51,3197690;3,198805;51.3197689997352;3.19880499987143;06/07/2016
Ligplaats met overslag;Ligplaats 922;-99,9;922;Brugge;Klein Handelsdok;51,2286180;3,225533;51.2286180002036;3.22553299915005;06/07/2016
Ligplaats zonder overslag;Ligplaats 906;-99,9;906;Brugge;Kanaal Brugge-Zeebrugge;51,2583360;3,216342;51.2583359993605;3.21634200117273;06/07/2016
Ligplaats met overslag;Ligplaats 101;-99,9;101;Zeebrugge;Geul West - ZP1;51,3460470;3,199378;51.3460469997592;3.19937799964573;06/07/2016
Km-punt op as waterweg;Klein Handelsdok km 0;0,0;;Brugge;Klein Handelsdok;51,2279060;3,225070;51.2279060001445;3.22507000081643;06/07/2016
Ligplaats zonder overslag;Ligplaats 312;-99,9;312;Zeebrugge;Oud Ferrydok;51,3185430;3,197967;51.318542999632;3.19796699916182;06/07/2016
Grensinspectiepunt;Grensinspectiepost Zeebrugge;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3285520;3,189702;51.3285520005228;3.18970199992321;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 1.8;1,8;;Zeebrugge;Geul West - ZP1;51,3464520;3,202249;51.3464519998422;3.20224900011903;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.3;0,3;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3338510;3,217266;51.3338509997388;3.21726600087639;06/07/2016
Seinlichten - Haventoegang en vertrek;Seinlicht MBZ Havengebouw;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3342750;3,218794;51.3342750006264;3.21879399983291;06/07/2016
Ligplaats zonder overslag;Ligplaats 904;-99,9;904;Brugge;Kanaal Brugge-Zeebrugge;51,2624160;3,215290;51.2624160003116;3.21529000002138;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.2;0,2;;Zeebrugge;Noordelijk Insteekdok;51,3232160;3,211862;51.3232160005645;3.2118619988482;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 56;5,6;;Dudzele;Kanaal Brugge-Zeebrugge;51,2719490;3,212408;51.2719490006743;3.21240799962897;06/07/2016
Ligplaats met overslag;Ligplaats 413;-99,9;413;Zeebrugge;Verbindingsdok;51,3144530;3,212489;51.3144530000024;3.21248900024161;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.1;1,1;;Zeebrugge;Verbindingsdok;51,3148930;3,216934;51.3148930005676;3.21693400110958;06/07/2016
Dok;Wielingendok;-99,9;;Zeebrugge;Wielingendok;51,3577650;3,182202;51.357764999893;3.18220199891937;06/07/2016
Brugzone;Pierre Vandammesluis Brug Noord;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3364840;3,214948;51.3364840003384;3.21494799902813;06/07/2016
Ligplaats zonder overslag;Ligplaats 915;-99,9;915;Brugge;Kanaal Brugge-Zeebrugge;51,2403710;3,220909;51.2403710002459;3.22090899872458;06/07/2016
Ligplaats met overslag;Ligplaats 928;-99,9;928;Brugge;Kanaal Brugge-Zeebrugge;51,2273430;3,222815;51.2273430000427;3.22281500010916;06/07/2016
Sluis;Pierre Vandammesluis-kolk;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3341210;3,217029;51.3341210004866;3.21702900117287;06/07/2016
Ligplaats met overslag;Ligplaats 207;-99,9;207;Zeebrugge;Visartsluis - CDNB;51,3324560;3,192997;51.3324559997948;3.19299699992023;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 19;1,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2390930;3,220464;51.239092999564;3.22046399899653;06/07/2016
Ligplaats zonder overslag;Ligplaats 211;-99,9;211;Zeebrugge;Visartsluis - CDNB;51,3294010;3,197060;51.3294009994659;3.19705999961208;06/07/2016
Terminal;ZIP (Zeebrugge International Port) ligplaats 141;-99,9;;Zeebrugge;Wielingendok;51,3538700;3,179178;51.3538700005303;3.17917799982888;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 60;6,1;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2755090;3,211726;51.2755089994779;3.2117259992195;06/07/2016
Terminal;De Loof;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2246570;3,224060;51.2246570004643;3.22405999993994;06/07/2016
Dok;Verbindingsdok;-99,9;;Zeebrugge;Verbindingsdok;51,3165620;3,222016;51.3165619998495;3.22201599900079;06/07/2016
Ligplaats met overslag;Ligplaats 129;-99,9;129;Zeebrugge;Albert II dok;51,3529500;3,191739;51.3529500000082;3.19173899937209;06/07/2016
Terminal;SST (Seaport Shipping and Trading) ligplaats 922;-99,9;;Brugge;Klein Handelsdok;51,2289090;3,226052;51.2289089996999;3.22605199904089;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.5;1,5;;Zeebrugge;Albert II dok;51,3529060;3,194195;51.3529059993117;3.19419499893294;06/07/2016
Ligplaats met overslag;Ligplaats 532;-99,9;532;Zeebrugge;Zuidelijk Insteekdok;51,3160810;3,225498;51.3160809996296;3.22549800040068;06/07/2016
Ligplaats met overslag;Ligplaats 923;-99,9;923;Brugge;Klein Handelsdok;51,2279560;3,225220;51.2279560000826;3.22521999963182;06/07/2016
Terminal;BNFW, Belgian New Food Wharf;-99,9;;Zeebrugge;Noordelijk Insteekdok;51,3199070;3,215649;51.3199070006982;3.21564899909046;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 35;3,5;;Brugge;Kanaal Brugge-Zeebrugge;51,2532930;3,216835;51.2532930003227;3.21683499960118;06/07/2016
Km-punt op as waterweg;Prins Filipsdok km 0.4;0,4;;Zeebrugge;Prins Filipsdok;51,3227950;3,196114;51.3227950005382;3.19611399871949;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 1.7;1,7;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3453720;3,209256;51.3453719994069;3.20925600074599;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 3;3,0;;Zeebrugge;Verbindingsdok;51,3298790;3,220619;51.329878999764;3.22061900024807;06/07/2016
Ligplaats zonder overslag;Ligplaats 960;-99,9;960;Brugge;Kanaal Brugge-Zeebrugge;51,2420800;3,219005;51.2420799995865;3.21900500096611;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 15.3;15,3;;Zeebrugge;Visartsluis - CDNB;51,3557120;3,201562;51.3557119997598;3.20156200117636;06/07/2016
Ligplaats met overslag;Ligplaats 442N;-99,9;442N;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3223710;3,201857;51.3223710005704;3.2018569992326;06/07/2016
Km-punt op as waterweg;Wielingendok km 0.7;0,7;;Zeebrugge;Wielingendok;51,3574840;3,181734;51.3574840003847;3.18173400097045;06/07/2016
Dok;1ste Militair Tijdok;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3384090;3,204717;51.3384090004265;3.20471700102715;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 36;3,6;;Brugge;Kanaal Brugge-Zeebrugge;51,2541810;3,216610;51.2541809998419;3.21660999997828;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.3;1,3;;Zeebrugge;Verbindingsdok;51,3157270;3,219475;51.315727000196;3.21947499933084;06/07/2016
Ligplaats zonder overslag;Ligplaats 711;-99,9;711;Zeebrugge;Visartsluis - CDNB;51,3377720;3,204140;51.3377720003395;3.20413999987813;06/07/2016
Km-punt op as waterweg;Nijverheidsdok km 0.6;0,6;;Brugge;Nijverheidsdok;51,2309450;3,216599;51.2309449997631;3.21659899998769;06/07/2016
Terminal;SST (Seaport Shipping and Trading) ligplaats 927;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2288650;3,223129;51.228865000461;3.22312899936157;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 0.2;0,2;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3330640;3,217958;51.3330640005723;3.21795799948209;06/07/2016
Ligplaats zonder overslag;Ligplaats 501;-99,9;501;Zeebrugge;Verbindingsdok;51,3094290;3,204647;51.3094289995552;3.20464700124091;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 1.4;1,4;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3428700;3,210859;51.3428699995169;3.21085900029415;06/07/2016
Ligplaats zonder overslag;Ligplaats 222;-99,9;222;Zeebrugge;Visartsluis - CDNB;51,3317050;3,200500;51.3317050000718;3.20050000065928;06/07/2016
Terminal;C.ro Ports Zweedse kaai;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3384180;3,208574;51.3384180001968;3.20857400039752;06/07/2016
Brug;Visartsluis: Straussbrug;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3268510;3,198398;51.3268510000881;3.19839800059651;06/07/2016
Ligplaats zonder overslag;Ligplaats 513;-99,9;513;Zeebrugge;Zuidelijk Insteekdok;51,2998800;3,232706;51.2998799994283;3.23270600061551;06/07/2016
Ligplaats met overslag;Ligplaats 504;-99,9;504;Zeebrugge;Verbindingsdok;51,3121300;3,214441;51.3121299998233;3.21444099875605;06/07/2016
Ligplaats zonder overslag;Ligplaats 301;-99,9;301;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3253740;3,198120;51.3253739998555;3.19811999925687;06/07/2016
Terminal;Sea Invest, Flanders cold center, Tropicana;-99,9;;Zeebrugge;Noordelijk Insteekdok;51,3157040;3,211177;51.3157040003792;3.21117700036284;06/07/2016
Sluiszone;Pierre Vandamme-sluisgebied;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3338100;3,217302;51.3338099996202;3.21730199953491;06/07/2016
Havengebied;Havengebied 3;-99,9;;Zeebrugge;Prins Filipsdok;51,3216800;3,194355;51.3216799999461;3.194354998754;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 88;8,8;;Lissewege;Kanaal Brugge-Zeebrugge;51,3003370;3,205176;51.3003370002873;3.20517599989341;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 81;8,1;;Lissewege;Kanaal Brugge-Zeebrugge;51,2941240;3,206765;51.294123999711;3.20676500127038;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 58;5,8;;Dudzele;Kanaal Brugge-Zeebrugge;51,2737410;3,212216;51.2737410002685;3.21221599998636;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 42;4,2;;Brugge;Kanaal Brugge-Zeebrugge;51,2595060;3,215251;51.2595060000731;3.21525100041694;06/07/2016
Seinlichten - Haventoegang en vertrek;Seinlicht Kop Westelijk strekdam;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3622320;3,186162;51.3622320001348;3.18616200075261;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 65;6,6;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2799230;3,210387;51.2799229998513;3.2103870008205;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: NW;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2743740;3,211460;51.274373999439;3.21146000026695;06/07/2016
Havengebied;Havengebied 9;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2479720;3,213829;51.2479719995378;3.21382900107108;06/07/2016
Brug;Pierre Vandammusluis: Brug NW;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3365490;3,214902;51.3365490002751;3.21490199927425;06/07/2016
Brugzone;Visartsluis: Strausbruggebied;-99,9;;Zeebrugge;Visartsluis - CDNB;51,3268510;3,198398;51.3268510000881;3.19839800059651;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 0.6;0,6;;Zeebrugge;Zuidelijk Insteekdok;51,2985060;3,236640;51.2985060000632;3.23663999991981;06/07/2016
Terminal;Galloo;-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2389890;3,221625;51.2389890003592;3.22162499913811;06/07/2016
Havengebied;Havengebied 5;-99,9;;Zeebrugge;Zuidelijk Insteekdok;51,3036320;3,226490;51.3036320005965;3.22648999915433;06/07/2016
Km-punt op as waterweg;Albert II dok km 1.7;1,7;;Zeebrugge;Albert II dok;51,3540280;3,196438;51.3540279999415;3.196438000823;06/07/2016
Km-punt op as waterweg;Noordelijk Insteekdok km 0.3;0,3;;Zeebrugge;Noordelijk Insteekdok;51,3223560;3,212279;51.3223559999588;3.2122790008206;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 2.1;2,1;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3487090;3,207119;51.3487090003737;3.20711900050763;06/07/2016
Ligplaats zonder overslag;Ligplaats 901;-99,9;901;Brugge;Kanaal Brugge-Zeebrugge;51,2687030;3,213688;51.2687030001754;3.2136879990663;06/07/2016
Ligplaats met overslag;Ligplaats 505;-99,9;505;Zeebrugge;Verbindingsdok;51,3128300;3,217704;51.3128299999618;3.21770400005752;06/07/2016
Ligplaats zonder overslag;Ligplaats 210;-99,9;210;Zeebrugge;Visartsluis - CDNB;51,3300570;3,196881;51.3300570003469;3.19688100026625;06/07/2016
Ligplaats zonder overslag;Ligplaats 969;-99,9;969;Brugge;Kanaal Brugge-Zeebrugge;51,2598000;3,214518;51.2597999992936;3.21451800077755;06/07/2016
Km-punt op as waterweg;LNG km 1.1;1,1;;Zeebrugge;LNG;51,3477810;3,211886;51.3477809994665;3.2118860003013;06/07/2016
Ligplaats zonder overslag;Ligplaats 605;-99,9;605;Zeebrugge;Pierre Vandammesluis - CDNB;51,3378890;3,214604;51.3378889994043;3.21460399948937;06/07/2016
Terminal;European fish center;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3237890;3,201537;51.3237889996411;3.2015369993676;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.9;1,9;;Zeebrugge;Verbindingsdok;51,3202140;3,222224;51.3202140005684;3.22222399908761;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 13;1,3;;Brugge;Kanaal Brugge-Zeebrugge;51,2337320;3,221343;51.2337319998248;3.22134299984605;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 20;2,0;;Brugge;Kanaal Brugge-Zeebrugge;51,2399830;3,220258;51.2399830005901;3.22025800018361;06/07/2016
Km-punt op as waterweg;Albert II dok km 0.5;0,5;;Zeebrugge;Albert II dok;51,3472960;3,182981;51.3472959999602;3.1829810005491;06/07/2016
Ligplaats zonder overslag;Ligplaats 440;-99,9;440;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3216670;3,202629;51.3216669996891;3.20262900025591;06/07/2016
Terminal;Minne Port Services (M.P.S.);-99,9;;Brugge;Kanaal Brugge-Zeebrugge;51,2270170;3,223536;51.2270169993824;3.22353600060447;06/07/2016
Km-punt op as waterweg;Brittaniadok km 0.6;0,6;;Zeebrugge;Brittaniadok;51,3431270;3,215242;51.3431269998497;3.21524199906803;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 2.1;2,1;;Zeebrugge;Verbindingsdok;51,3220120;3,222241;51.3220119994607;3.22224100054124;06/07/2016
Ligplaats zonder overslag;Ligplaats 964;-99,9;964;Brugge;Kanaal Brugge-Zeebrugge;51,2499450;3,217017;51.2499450002777;3.2170170002867;06/07/2016
Seinlichten - Sluis;Uitgangslichten Pierre Vandammesluis ZO;-99,9;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3317480;3,219643;51.3317479993657;3.21964300106954;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 27;2,7;;Brugge;Kanaal Brugge-Zeebrugge;51,2461930;3,218646;51.2461929994815;3.21864600103675;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 78;7,8;;Lissewege;Kanaal Brugge-Zeebrugge;51,2914610;3,207438;51.2914609999577;3.20743799988951;06/07/2016
Ligplaats met overslag;Ligplaats 401;-99,9;401;Zeebrugge;Noordelijk Insteekdok;51,3176200;3,217204;51.3176200005128;3.21720399953468;06/07/2016
Km-punt op as waterweg;Brittaniadok km 0.9;0,9;;Zeebrugge;Brittaniadok;51,3446810;3,212089;51.3446810004191;3.21208899952186;06/07/2016
Km-punt op as waterweg;Pierre Vandammesluis - CDNB km 1.5;1,5;;Zeebrugge;Pierre Vandammesluis - CDNB;51,3437040;3,210324;51.3437040002891;3.21032400101275;06/07/2016
Ligplaats met overslag;Ligplaats 972;-99,9;972;Brugge;Kanaal Brugge-Zeebrugge;51,2657030;3,213017;51.2657029998368;3.21301700107051;06/07/2016
Km-punt op as waterweg;Zuidelijk Insteekdok km 1.6;1,6;;Zeebrugge;Zuidelijk Insteekdok;51,3065450;3,230227;51.3065450004322;3.23022700098592;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 111;11,1;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3207480;3,199943;51.3207479996054;3.19994300055867;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 12.7;12,7;;Zeebrugge;Visartsluis - CDNB;51,3349490;3,196347;51.3349490001589;3.19634700119834;06/07/2016
Ligplaats met overslag;Ligplaats 613;-99,9;613;Zeebrugge;Brittaniadok;51,3445130;3,219984;51.3445129993908;3.21998400004706;06/07/2016
Ligplaats met overslag;Ligplaats 925;-99,9;925;Brugge;Klein Handelsdok;51,2291520;3,224368;51.2291519993779;3.22436799926878;06/07/2016
Ligplaats zonder overslag;Ligplaats 444;-99,9;444;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3234470;3,201096;51.3234469999934;3.20109599964931;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 73;7,3;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2870240;3,208579;51.287023999438;3.20857900074182;06/07/2016
Km-punt op as waterweg;Geul West - ZP1 km 1.6;1,6;;Zeebrugge;Geul West - ZP1;51,3453060;3,200039;51.3453059997703;3.20003899908589;06/07/2016
Ligplaats zonder overslag;Ligplaats 919;-99,9;919;Brugge;Kanaal Brugge-Zeebrugge;51,2324770;3,222784;51.2324770004813;3.22278400092195;06/07/2016
Km-punt op as waterweg;Nijverheidsdok km 1.1;1,1;;Brugge;Nijverheidsdok;51,2347080;3,220088;51.2347079997732;3.22008800118119;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 77;7,7;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2905730;3,207665;51.2905730000396;3.20766499927566;06/07/2016
Ligplaats met overslag;Ligplaats 525;-99,9;525;Zeebrugge;Zuidelijk Insteekdok;51,3047830;3,233450;51.3047829994812;3.23345000021883;06/07/2016
Havengebied;Havengebied 8;-99,9;;Lissewege;Kanaal Brugge-Zeebrugge;51,2944230;3,206573;51.2944229996288;3.20657300115586;06/07/2016
Brugzone;Herdersbrug;-99,9;;Dudzele;Kanaal Brugge-Zeebrugge;51,2698680;3,212935;51.2698679993926;3.21293499987944;06/07/2016
Km-punt op as waterweg;Visartsluis - CDNB km 14;14,0;;Zeebrugge;Visartsluis - CDNB;51,3453410;3,203830;51.3453410005272;3.20383000016583;06/07/2016
Seinlichten - Doorgang brug;Seinlicht Zwankendamme Brug W;-99,9;;Zeebrugge;Verbindingsdok;51,3108910;3,205276;51.3108910005668;3.20527599961035;06/07/2016
Seinlichten - Doorgang brug;Seinlichten spoorwegbrug: ZW;-99,9;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,2742700;3,211493;51.2742700001161;3.21149299977037;06/07/2016
Ligplaats met overslag;Ligplaats 530;-99,9;530;Zeebrugge;Zuidelijk Insteekdok;51,3124060;3,228493;51.3124059994124;3.22849300090001;06/07/2016
Ligplaats met overslag;Ligplaats 304;-99,9;304;Zeebrugge;Prins Filipsdok;51,3214240;3,191760;51.3214240003231;3.19176000052588;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 96;9,6;;Zeebrugge;Kanaal Brugge-Zeebrugge;51,3074370;3,203358;51.3074369993935;3.20335799955437;06/07/2016
Ligplaats met overslag;Ligplaats 415;-99,9;415;Zeebrugge;Verbindingsdok;51,3127410;3,207834;51.3127409996932;3.20783400116411;06/07/2016
Km-punt op as waterweg;Verbindingsdok km 1.7;1,7;;Zeebrugge;Verbindingsdok;51,3184170;3,222208;51.3184169995141;3.22220800047224;06/07/2016
Ligplaats met overslag;Ligplaats 704;-99,9;704;Zeebrugge;Pierre Vandammesluis - CDNB;51,3381030;3,209664;51.3381029993672;3.20966399947768;06/07/2016
Terminal;ICO (kaai 504);-99,9;;Zeebrugge;Verbindingsdok;51,3117710;3,214597;51.3117709996223;3.21459700002496;06/07/2016
Km-punt op as waterweg;Kanaal Brugge-Zeebrugge km 37;3,7;;Brugge;Kanaal Brugge-Zeebrugge;51,2550680;3,216385;51.2550680005304;3.21638500119536;06/07/2016
