AARD;DO_DOSSIERJ;DO_DOSSIERN;EL_ELEMENT_;EL_ELEMENT1;EL_ELEMENT2;EL_ELEMENT3;AF_PV_NUMME;FE_VOLGNUMM;FE_TYPE;FEITCODEGRO;FE_AARD;AVOC;AVOC_BET;AVOC_SUM_OB;AVOC_SUM_CA;NUMBER_DEAD;NUMBER_SERV;NUMBER_LIGH;NUMBER_NOT_;FE_DATUM_VA;FE_UUR_VAN;FE_DATUM_TO;FE_UUR_TOT;DATUM;YEAR;MONTH;WEEK_OF_YEA;DAY_OF_WEEK;WEEKEND;HOUR;HOUR_GROUP;DAY_NIGHT_S;DAY_NIGHT_P;FE_STRAAT;FE_HUISNUMM;FE_BUSNUMME;FE_POSTCODE;FE_GEMEENTE;FE_LAND;FE_KRUISPUN;FE_HM_PAAL;FE_LOKALE_P;FE_POGING;FE_ZWARE_OV;FE_MINDERJA;GEOCODETYPE;LOCATION;LOCATION_VA;EL_DATUM_CR;latWGS84;loWGS84;Aangemaakt op
PV;2015;108023;VO;2015;302478;Verzonden;BG.81.L1.302478/2015;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20151128;1634;20151128;1634;20151128;2015;november;48;saturday;1;1634;16;day;day;Maalse Steenweg;334;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151128;51.208641738217;3.26554109258899;28/06/2016
PV;2014;69215;VO;2014;301591;Verzonden;BG.81.L1.301591/2014;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20140717;1055;20140717;1055;20140717;2014;july;29;thursday;0;1055;10;day;day;Waggelwaterstraat;21;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140717;51.2146858107081;3.20103120554754;28/06/2016
PV;2015;117299;VO;2015;302729;Verzonden;BG.81.L1.302729/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151229;1400;20151229;1400;20151229;2015;december;53;tuesday;0;1400;14;day;day;Zeegeulstraat;;;8380;BRUGGE;België;Kustlaan;;;;;;AnchorPoints;politiezone;;20151229;51.3287798769656;3.19838134746806;28/06/2016
PV;2013;27167;VO;2013;300730;Verzonden;BG.81.L1.300730/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130328;1600;20130328;1600;20130328;2013;march;13;thursday;0;1600;16;day;day;Vaartdijkstraat;;;8200;BRUGGE;België;Gaston Roelandtsstraat;;;;;;AnchorPoints;politiezone;;20130328;51.1793175513786;3.23376793351445;28/06/2016
PV;2014;13987;VO;2014;300343;Verzonden;BG.85.L1.300343/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140210;0825;20140210;0825;20140210;2014;february;7;monday;0;0825;08;day;day;Vlamingstraat;51;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140210;51.2117356156805;3.22369534394698;28/06/2016
PV;2014;46420;VO;2014;301019;Verzonden;BG.81.L1.301019/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140507;1700;20140507;1700;20140507;2014;may;19;wednesday;0;1700;17;day;day;Legeweg;;;8200;BRUGGE;België;Hogeweg;;;;;;AnchorPoints;politiezone;;20140507;51.2047355257479;3.20205312875577;28/06/2016
PV;2014;89497;VO;2014;302065;Verzonden;BG.81.L1.302065/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140917;0925;20140917;0925;20140917;2014;september;38;wednesday;0;0925;09;day;day;Jeruzalemstraat;;;8000;BRUGGE;België;Rodestraat;;;;;;AnchorPoints;politiezone;;20140917;51.2121963415169;3.23374309930121;28/06/2016
PV;2015;21015;VO;2015;300561;Verzonden;BG.81.L1.300561/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150312;1600;20150312;1600;20150312;2015;march;11;thursday;0;1600;16;day;day;Moerkerkse Steenweg;306;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150313;51.2137709680555;3.25887350420705;28/06/2016
PV;2014;51711;VO;2014;301137;Verzonden;BG.81.L1.301137/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;2;20140522;2109;20140522;2109;20140522;2014;may;21;thursday;0;2109;21;day;day;Potagierstraat;14;;8000;BRUGGE;België;Potagierstraat;;;;;;AnchorPoints;politiezone;;20140522;51.2330945024181;3.24670181517543;28/06/2016
PV;2013;28746;VO;2013;300770;Verzonden;BG.81.L1.300770/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130403;1240;20130403;1240;20130403;2013;april;14;wednesday;0;1240;12;day;day;Leliestraat;;;8310;BRUGGE;België;Rubenslaan;;;;;;AnchorPoints;politiezone;;20130403;51.1988092596733;3.24015545704447;28/06/2016
PV;2014;88926;VO;2014;302052;Verzonden;BG.81.L1.302052/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140915;1645;20140915;1645;20140915;2014;september;38;monday;0;1645;16;day;day;Torhoutse Steenweg;392;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140915;51.1839940768747;3.18861665048758;28/06/2016
PV;2014;15286;VO;2014;300365;Verzonden;BG.85.L1.300365/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20140212;1400;20140212;1400;20140212;2014;february;7;wednesday;0;1400;14;day;day;Gouden-Handstraat;;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140212;51.2136814155364;3.22646134294556;28/06/2016
PV;2013;9391;VO;2013;300257;Verzonden;BG.81.L1.300257/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20130131;1030;20130131;1030;20130131;2013;january;5;thursday;0;1030;10;day;day;Pathoekeweg;29;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130131;51.2443276236197;3.21529561205982;28/06/2016
PV;2015;101923;VO;2015;302324;Verzonden;BG.81.L1.302324/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20151109;1307;20151109;1309;20151109;2015;november;46;monday;0;1307;13;day;day;Joseph Wautersstraat;;;8200;BRUGGE;België;Expresweg;;;;;;AnchorPoints;politiezone;;20151109;51.1920962610295;3.19776027510507;28/06/2016
PV;2013;102271;VO;2013;302514;Verzonden;BG.81.L1.302514/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131023;1653;20131023;1653;20131023;2013;october;43;wednesday;0;1653;16;day;day;Hoefijzerlaan;;;8000;BRUGGE;België;Pater Damiaanstraat;;;;;;AnchorPoints;politiezone;;20131023;51.209355474556;3.21441110681543;28/06/2016
PV;2014;37810;VO;2014;300818;Verzonden;BG.81.L1.300818/2014;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20140414;1100;20140414;1100;20140414;2014;april;16;monday;0;1100;11;day;day;Oude Hoogweg;95;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140414;51.2143987126655;3.26093799727436;28/06/2016
PV;2014;64148;VO;2014;301460;Verzonden;BG.81.L1.301460/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20140701;1330;20140701;1330;20140701;2014;july;27;tuesday;0;1330;13;day;day;Odegemstraat;;;8310;BRUGGE;België;Canadaring;;;;;;AnchorPoints;politiezone;;20140701;51.1900565921084;3.24345415051357;28/06/2016
PV;2015;77114;VO;2015;301759;Verzonden;BG.85.L1.301759/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20150828;1745;20150828;1745;20150828;2015;august;35;friday;0;1745;17;day;day;Blankenbergse Dijk;90;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150828;51.2334997471768;3.19880287151046;28/06/2016
PV;2014;4041;VO;2014;300138;Verzonden;BG.81.L1.300138/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140115;0815;20140115;0815;20140115;2014;january;3;wednesday;0;0815;08;night;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Sint-Baafsstraat;;;;;;AnchorPoints;politiezone;;20140115;51.1978303808195;3.20175170596949;28/06/2016
PV;2015;92972;VO;2015;302140;Verzonden;BG.81.L1.302140/2015;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20151014;1208;20151014;1208;20151014;2015;october;42;wednesday;0;1208;12;day;day;Diksmuidse Heerweg;;;8200;BRUGGE;België;Expresweg;;;;;;AnchorPoints;politiezone;;20151014;51.1968292970738;3.19556286367563;28/06/2016
PV;2014;80636;VO;2014;301873;Verzonden;BG.81.L1.301873/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140822;1615;20140822;1615;20140822;2014;august;34;friday;0;1615;16;day;day;Blankenbergse Steenweg;420;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140822;51.2501943572195;3.19614222589556;28/06/2016
PV;2014;47430;VO;2014;301038;Verzonden;BG.81.L1.301038/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20140510;1010;20140510;1010;20140510;2014;may;19;saturday;1;1010;10;day;day;Oostendse Steenweg;;;8000;BRUGGE;België;;98.9;;;;;AnchorPoints;politiezone;;20140510;51.2354110954675;3.17954589820468;28/06/2016
PV;2013;16419;VO;2013;300435;Verzonden;BG.87.L1.300435/2013;1;Verkeersongeval;VO;Verkeersongeval met doden;5;10;0;2;2;0;0;4;20130222;0710;20130222;0710;20130222;2013;february;8;friday;0;0710;07;night;day;Koning Albert I-laan;;;8000;BRUGGE;België;Leikendreef;;;;;;AnchorPoints;politiezone;;20130222;51.1698325105445;3.19768991562073;28/06/2016
PV;2013;63937;VO;2013;301580;Verzonden;BG.81.L1.301580/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20130710;1650;20130710;1650;20130710;2013;july;28;wednesday;0;1650;16;day;day;Havenstraat;;;8000;BRUGGE;België;Lodewijk Coiseaukaai;;;;;;AnchorPoints;politiezone;;20130710;51.2238776649007;3.22713625529711;28/06/2016
PV;2014;93987;VO;2014;302161;Verzonden;BG.81.L1.302161/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140930;1220;20140930;1220;20140930;2014;september;40;tuesday;0;1220;12;day;day;Rijselstraat;;;8200;BRUGGE;België;Koningin Astridlaan;;;;;;AnchorPoints;politiezone;;20140930;51.1886357547587;3.21151554564981;28/06/2016
PV;2014;34795;VO;2014;300743;Verzonden;BG.85.L1.300743/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140327;0720;20140327;0720;20140327;2014;march;13;thursday;0;0720;07;day;day;Koning Albert I-laan (8200);;;8200;BRUGGE;België;Pierssensdreef;2.3;;;;;AnchorPoints;politiezone;;20140404;51.1819245648779;3.20559170161477;28/06/2016
PV;2015;73210;VO;2015;302090;Verzonden;BG.81.L1.302090/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20150816;0400;20150816;0400;20150816;2015;august;33;sunday;1;0400;04;night;night;Markt;20;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20151011;51.2088601112695;3.22329545662274;28/06/2016
PV;2015;27927;VO;2015;300722;Verzonden;BG.81.L1.300722/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150403;1150;20150403;1150;20150403;2015;april;14;friday;0;1150;11;day;day;Fortuinstraat;9;;8310;BRUGGE;België;Toekomststraat;;;;;;AnchorPoints;politiezone;;20150403;51.2086623553033;3.25340688903614;28/06/2016
PV;2015;42681;VO;2015;301039;Verzonden;BG.81.L1.301039/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150521;0805;20150521;0806;20150521;2015;may;21;thursday;0;0805;08;day;day;Vismarkt;;;8000;BRUGGE;België;Steenhouwersdijk;;;;;;AnchorPoints;politiezone;;20150521;51.2080041465007;3.22789540426827;28/06/2016
PV;2015;14130;VO;2015;300381;Verzonden;BG.81.L1.300381/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150114;1300;20150122;0930;20150114;2015;january;3;wednesday;0;1300;13;day;day;Stationsweg;;;8380;BRUGGE;België;Pathoekeweg;;;;;;AnchorPoints;politiezone;;20150218;51.2694136648394;3.20731692688481;28/06/2016
PV;2013;114690;VO;2013;302859;Verzonden;BG.81.L1.302859/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131127;0901;20131127;0930;20131127;2013;november;48;wednesday;0;0901;09;day;day;Langestraat;36;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20131127;51.2096615213616;3.23345790955516;28/06/2016
PV;2013;123358;VO;2013;303040;Verzonden;BG.85.L1.303040/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131219;2218;20131219;2218;20131219;2013;december;51;thursday;0;2218;22;night;night;Potterierei;0;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20131219;51.2152417560502;3.22915948928037;28/06/2016
PV;2014;12348;VO;2014;300301;Verzonden;BG.81.L1.300301/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20140204;1155;20140204;1205;20140204;2014;february;6;tuesday;0;1155;11;day;day;Philipstockstraat;;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140204;51.2093376275082;3.22473936973225;28/06/2016
PV;2013;30044;VO;2013;300791;Verzonden;BG.85.L1.300791/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130406;0250;20130406;0250;20130406;2013;april;14;saturday;1;0250;02;night;night;Markt;5;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20130406;51.2086315235529;3.22530092087153;28/06/2016
PV;2013;43022;VO;2013;301060;Verzonden;BG.81.L1.301060/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130513;1715;20130513;1715;20130513;2013;may;20;monday;0;1715;17;day;day;Wittemolenstraat;;;8200;BRUGGE;België;Jachtveldstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20130513;51.1850133995944;3.20469603075419;28/06/2016
PV;2013;86999;VO;2013;302135;Verzonden;BG.81.L1.302135/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130913;1200;20130913;1200;20130913;2013;september;37;friday;0;1200;12;day;day;Vismijnstraat;111;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130913;51.3334444973583;3.2070304340228;28/06/2016
PV;2014;40223;VO;2014;300872;Verzonden;BG.81.L1.300872/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140422;0800;20140422;0800;20140422;2014;april;17;tuesday;0;0800;08;day;day;Oostendse Steenweg;156;;8000;BRUGGE;België;Oude Oostendse Steenweg;;;;;;AnchorPoints;politiezone;;20140422;51.2263704855298;3.19377156960438;28/06/2016
PV;2014;37320;VO;2014;300797;Verzonden;BG.81.L1.300797/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20140411;1435;20140411;1436;20140411;2014;april;15;friday;0;1435;14;day;day;Isabellalaan;;;8380;BRUGGE;België;Kiwiweg;;;;;;AnchorPoints;politiezone;;20140411;51.3307363123221;3.21747872276573;28/06/2016
PV;2015;48411;VO;2015;301176;Verzonden;BG.85.L1.301176/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150605;1124;20150605;1124;20150605;2015;june;23;friday;0;1124;11;day;day;Wantestraat;28;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150605;51.1956202500115;3.23375515713639;28/06/2016
PV;2013;16969;VO;2013;300470;Niet verzonden;BG.85.L1.300470/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130224;1950;20130224;1950;20130224;2013;february;8;sunday;1;1950;19;night;day;Schaarstraat;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20130224;51.2058377274489;3.23301779431548;28/06/2016
PV;2014;29926;VO;2014;300634;Verzonden;BG.81.L1.300634/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20140320;1718;20140320;1718;20140320;2014;march;12;thursday;0;1718;17;day;day;Waggelwaterstraat;;;8200;BRUGGE;België;Lieven Bauwensstraat;;;;;;AnchorPoints;politiezone;;20140320;51.2135588446423;3.20097453611645;28/06/2016
PV;2014;93034;VO;2014;302150;Verzonden;BG.86.L1.302150/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20140928;1354;20140928;1354;20140928;2014;september;39;sunday;1;1354;13;day;day;Jacob van Maerlantstraat;62;;8000;BRUGGE;België;Tijl Uilenspiegelstraat;;;;;;AnchorPoints;politiezone;;20140928;51.2282508989775;3.23192574981948;28/06/2016
PV;2014;106062;VO;2014;302405;Verzonden;BG.85.L1.302405/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20141031;1914;20141031;1914;20141031;2014;october;44;friday;0;1914;19;night;day;Blankenbergse Steenweg;191;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141031;51.2276053080341;3.20627238130594;28/06/2016
PV;2013;57856;VO;2013;301405;Verzonden;BG.81.L1.301405/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130622;1404;20130622;1404;20130622;2013;june;25;saturday;1;1404;14;day;day;Maalse Steenweg;255;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20130622;51.2088707268887;3.25855650475735;28/06/2016
PV;2013;97818;VO;2013;302423;Verzonden;BG.81.L1.302423/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20131013;1243;20131013;1243;20131013;2013;october;41;sunday;1;1243;12;day;day;Generaal Lemanlaan;52;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20131013;51.2022199395352;3.23665858138785;28/06/2016
PV;2014;106906;VO;2014;302420;Verzonden;BG.81.L1.302420/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;2;20141104;1223;20141104;1223;20141104;2014;november;45;tuesday;0;1223;12;day;day;Gulden-Vlieslaan;0;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20141104;51.2120354160285;3.21436141246774;28/06/2016
PV;2015;49706;VO;2015;301206;Verzonden;BG.85.L1.301206/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150609;0810;20150609;0810;20150609;2015;june;24;tuesday;0;0810;08;day;day;Waggelwaterstraat;;;8200;BRUGGE;België;Lieven Bauwensstraat;;;;;;AnchorPoints;politiezone;;20150609;51.2133783698463;3.2011229692787;28/06/2016
PV;2015;87412;VO;2015;301997;Verzonden;BG.81.L1.301997/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150928;1210;20150928;1210;20150928;2015;september;40;monday;0;1210;12;day;day;Doornhut;;;8310;BRUGGE;België;Brieversweg;;;;;;AnchorPoints;politiezone;;20150928;51.2125172160219;3.26594762103343;28/06/2016
PV;2015;91335;VO;2015;302078;Verzonden;BG.81.L1.302078/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151009;0843;20151009;0843;20151009;2015;october;41;friday;0;0843;08;day;day;Westkapelse Steenweg;;;8380;BRUGGE;België;Havenrandweg-Zuid;;;;;;AnchorPoints;politiezone;;20151009;51.2930979850781;3.25712381233563;28/06/2016
PV;2015;100446;VO;2015;302286;Verzonden;BG.81.L1.302286/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151104;1630;20151104;1630;20151104;2015;november;45;wednesday;0;1630;16;day;day;Moerkerkse Steenweg;;;8310;BRUGGE;België;Polderstraat;;;;;;AnchorPoints;politiezone;;20151104;51.2142593546557;3.25154239941688;28/06/2016
PV;2014;60181;VO;2014;301355;Verzonden;BG.81.L1.301355/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140619;1835;20140619;1835;20140619;2014;june;25;thursday;0;1835;18;day;day;Buiten Begijnenvest;;;8000;BRUGGE;België;Chantrellstraat;;;;;;AnchorPoints;politiezone;;20140619;51.1973617778146;3.22088660016554;28/06/2016
PV;2014;74766;VO;2014;301732;Verzonden;BG.81.L1.301732/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140804;1700;20140804;1700;20140804;2014;august;32;monday;0;1700;17;day;day;Blankenbergse Steenweg;;;8000;BRUGGE;België;Pleinstraat;;;;;;AnchorPoints;politiezone;;20140804;51.2227287384721;3.2074384266411;28/06/2016
PV;2015;11721;VO;2015;300305;Verzonden;BG.81.L1.300305/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150209;1245;20150209;1245;20150209;2015;february;7;monday;0;1245;12;day;day;Hoogstraat;34;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150209;51.2099262496061;3.23025604780479;28/06/2016
PV;2014;52574;VO;2014;301164;Verzonden;BG.81.L1.301164/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;3;0;3;0;0;3;0;20140526;1609;20140526;1609;20140526;2014;may;22;monday;0;1609;16;day;day;Brieversweg;157;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140526;51.2127846011118;3.27352253073653;28/06/2016
PV;2015;71674;VO;2015;301662;Verzonden;BG.81.L1.301662/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150812;1927;20150812;1928;20150812;2015;august;33;wednesday;0;1927;19;day;day;Prins Albertstraat;3;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150812;51.2123288458894;3.24287827957854;28/06/2016
PV;2015;89310;VO;2015;302044;Verzonden;BG.81.L1.302044/2015;1;Verkeersongeval;VO;Verkeersongeval met zwaargewonden;3;3;0;1;0;1;0;1;20151003;1557;20151003;1557;20151003;2015;october;40;saturday;1;1557;15;day;day;Westkapelse Steenweg;225;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151003;51.2946583709148;3.25966492147977;28/06/2016
PV;2013;79187;VO;2013;301975;Verzonden;BG.81.L1.301975/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20130825;0945;20130825;0953;20130825;2013;august;34;sunday;1;0945;09;day;day;Kolvestraat;;;8000;BRUGGE;België;Kleine Pathoekeweg;;;;;;AnchorPoints;politiezone;;20130825;51.2447888994827;3.21008127471706;28/06/2016
PV;2013;25764;VO;2013;300689;Verzonden;BG.81.L1.300689/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20130323;2215;20130323;2215;20130323;2013;march;12;saturday;1;2215;22;night;night;Sint-Pieterskaai;;;8000;BRUGGE;België;;0.9;;;;;MultiNetStreetMatching;politiezone;;20130324;51.2212462952562;3.21879862111402;28/06/2016
PV;2015;88150;VO;2015;302014;Verzonden;BG.81.L1.302014/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;0;20150929;2000;20150929;2000;20150929;2015;september;40;tuesday;0;2000;20;night;day;Astridlaan;40;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150930;51.1999545383169;3.24859969987492;28/06/2016
PV;2015;92633;VO;2015;302142;Verzonden;BG.81.L1.302142/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;0;20151013;1554;20151013;1554;20151013;2015;october;42;tuesday;0;1554;15;day;day;Blankenbergse Steenweg;;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20151014;51.2279160369222;3.2061705088961;28/06/2016
PV;2015;107898;VO;2015;302475;Verzonden;BG.81.L1.302475/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20151127;1718;20151127;1718;20151127;2015;november;48;friday;0;1718;17;night;day;Veltemweg;0;;8310;BRUGGE;België;Vossensteert;;;;;;AnchorPoints;politiezone;;20151127;51.207262865874;3.26742219193252;28/06/2016
PV;2014;74742;VO;2014;301729;Verzonden;BG.81.L1.301729/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140803;1600;20140803;1600;20140803;2014;august;31;sunday;1;1600;16;day;day;Blankenbergse Steenweg;;;8000;BRUGGE;België;Kolvestraat;;;;;;AnchorPoints;politiezone;;20140804;51.2416863661898;3.19862331490336;28/06/2016
PV;2014;57506;VO;2014;301288;Verzonden;BG.81.L1.301288/2014;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20140612;1230;20140612;1230;20140612;2014;june;24;thursday;0;1230;12;day;day;Koude-Keukenstraat;;;8000;BRUGGE;België;Gistelse Steenweg;;;;;;AnchorPoints;politiezone;;20140612;51.1977007887555;3.18336564967004;28/06/2016
PV;2013;66609;VO;2013;301681;Verzonden;BG.81.L1.301681/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;2;0;2;0;0;2;1;20130719;1707;20130719;1707;20130719;2013;july;29;friday;0;1707;17;day;day;Havenstraat;;;8000;BRUGGE;België;Sint-Pieterskaai;;;;;;AnchorPoints;politiezone;;20130719;51.2227342284094;3.2270516656249;28/06/2016
PV;2015;47265;VO;2015;301156;Verzonden;BG.81.L1.301156/2015;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20150603;1010;20150603;1010;20150603;2015;june;23;wednesday;0;1010;10;day;day;Gistelse Steenweg;418;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150603;51.1986878597365;3.18785408366603;28/06/2016
PV;2013;92567;VO;2013;302289;Verzonden;BG.81.L1.302289/2013;1;Verkeersongeval;VO;Verkeersongeval met lichtgewonden;1;1;0;1;0;0;1;1;20130929;0940;20130929;0940;20130929;2013;september;39;sunday;1;0940;09;day;day;Zandstraat;;;8200;BRUGGE;België;Sint-Hubertuslaan;;;;;;AnchorPoints;politiezone;;20130929;51.2009285658977;3.1865246188954;28/06/2016
