Aard;Do_dossier;Do_dossier_2;El_element;El_element_2;El_element_3;El_element_4;Af_pv_numm;Fe_volgnum;Fe_type;Feitcodegr;Fe_aard;Avoc;Avoc_bet;Avoc_sum_o;Avoc_sum_c;Number_dea;Number_ser;Number_lig;Number_not;Fe_datum_v;Fe_uur_van;Fe_datum_t;Fe_uur_tot;Datum;Year;Month;Week_of_ye;Day_of_wee;Weekend;Hour;Hour_group;Day_night_;Day_night__2;Fe_straat;Fe_huisnum;Fe_busnumm;Fe_postcod;Fe_gemeent;Fe_land;Fe_kruispu;Fe_hm_paal;Fe_lokale_;Fe_poging;Fe_zware_o;Fe_minderj;Geocodetyp;Location;Location_v;El_datum_c;latWGS84;loWGS84;Aangemaakt op
PV;2014;63501;VO;2014;301444;Verzonden;BG.91.L1.301444/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20140130;1020;20140630;1020;20140630;2014;june;27;monday;0;1020;10;day;day;Dampoortstraat;;;8310;BRUGGE;België;Buiten Kruisvest;2.0;;;;;MultiNetCrossroadMatching;politiezone;;20140630;51.2209445428663;3.23477216246508;31/10/2017
PV;2015;31228;VO;2015;300797;Verzonden;BG.91.L1.300797/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150413;0930;20150413;1830;20150413;2015;april;16;monday;0;1830;18;day;day;Pandreitje;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150416;51.2069093463125;3.22846266811025;31/10/2017
PV;2015;35555;VO;2015;300894;Verzonden;BG.81.L1.300894/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;4;0;4;0;0;4;1;20150429;1401;20150429;1401;20150429;2015;april;18;wednesday;0;1401;14;day;day;Zandstraat;;;8200;BRUGGE;België;Grote Moerstraat;;;;;;AnchorPoints;politiezone;;20150429;51.1972857924378;3.16573580034256;31/10/2017
PV;2016;55877;VO;2016;301258;Verzonden;BG.91.L1.301258/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160624;2315;20160624;2315;20160624;2016;june;25;friday;1;2315;23;night;night;Potterierei;;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20160624;51.2176297276336;3.22929118916244;31/10/2017
PV;2014;23913;VO;2014;300515;Verzonden;BG.81.L1.300515/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;3;0;3;0;0;3;0;20140305;1705;20140305;1705;20140305;2014;march;10;wednesday;0;1705;17;day;day;Filips de Goedelaan;;;8000;BRUGGE;België;Karel de Goedestraat;;;;;;AnchorPoints;politiezone;;20140305;51.2122578559074;3.21345919267545;31/10/2017
PV;2014;63562;VO;2014;301449;Verzonden;BG.91.L1.301449/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140630;1050;20140630;1050;20140630;2014;june;27;monday;0;1050;10;day;day;Bilkske;52;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20140630;51.2079475214654;3.23773904656372;31/10/2017
PV;2015;33053;VO;2015;301516;Verzonden;BG.91.L1.301516/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;3;20150422;0946;20150422;0946;20150422;2015;april;17;wednesday;0;0946;09;day;day;Sint-Pieterskaai;57;A;8000;BRUGGE;België;Krakeleweg;;;;;;AnchorPoints;politiezone;;20150723;51.222086280413;3.22110126354365;31/10/2017
PV;2014;107905;VO;2014;302456;Verzonden;BG.91.L1.302456/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141107;0235;20141107;0235;20141107;2014;november;45;friday;0;0235;02;night;night;Vlamingdam;58;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141107;51.2174623410481;3.22048982929137;31/10/2017
PV;2016;99759;VO;2016;302340;Verzonden;BG.81.L1.302340/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161117;0810;20161117;0810;20161117;2016;november;46;thursday;0;0810;08;day;day;Koningin Astridlaan;25;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161117;51.1885431030912;3.20331711882196;31/10/2017
PV;2014;4045;VO;2014;300140;Verzonden;BG.81.L1.300140/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;2;20140115;0830;20140115;0830;20140115;2014;january;3;wednesday;0;0830;08;night;day;Buiten Begijnenvest;;;8000;BRUGGE;België;;5.4;;;;;AnchorPoints;politiezone;;20140115;51.1972405176287;3.22193903345056;31/10/2017
PV;2015;16160;VO;2015;300435;Verzonden;BG.91.L1.300435/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20150225;1030;20150225;1030;20150225;2015;february;9;wednesday;0;1030;10;day;day;Sint-Jakobsstraat;27;;8000;BRUGGE;België;Naaldenstraat;;;;;;AnchorPoints;politiezone;;20150225;51.2098470593004;3.22163474354333;31/10/2017
PV;2015;100782;VO;2015;302290;Verzonden;BG.91.L1.302290/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20151104;1430;20151105;0300;20151105;2015;november;45;thursday;0;0300;03;night;night;Westkapelse Steenweg;29;;8380;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20151105;51.2747571917643;3.22597283484115;31/10/2017
PV;2015;75542;VO;2015;301724;Verzonden;BG.90.L1.301724/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20150823;1415;20150823;1420;20150823;2015;august;34;sunday;1;1420;14;day;day;Jan Breydellaan;95;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150823;51.2104991844862;3.20617454425704;31/10/2017
PV;2014;28501;VO;2014;300605;Verzonden;BG.91.L1.300605/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140317;1600;20140317;1600;20140317;2014;march;12;monday;0;1600;16;day;day;Torhoutse Steenweg;96;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140317;51.2006026172932;3.20417990850423;31/10/2017
PV;2016;47975;VO;2016;301071;Verzonden;BG.81.L1.301071/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;4;20160531;1136;20160531;1136;20160531;2016;may;22;tuesday;0;1136;11;day;day;Isabellalaan;;;8380;BRUGGE;België;Alfred Ronsestraat;;;;;;AnchorPoints;politiezone;;20160531;51.3324554713663;3.22118754808852;31/10/2017
PV;2014;57285;VO;2014;301275;Verzonden;BG.81.L1.301275/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140611;1715;20140611;1716;20140611;2014;june;24;wednesday;0;1716;17;day;day;Buiten Begijnenvest;;;8000;BRUGGE;België;Stationsplein;;;;;;AnchorPoints;politiezone;;20140611;51.1979433684465;3.21985043383489;31/10/2017
PV;2014;122818;VO;2014;302809;Verzonden;BG.91.L1.302809/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141224;1220;20141224;1220;20141224;2014;december;52;wednesday;0;1220;12;day;day;Legeweg;278;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20141224;51.2056632199393;3.17660331142739;31/10/2017
PV;2015;12340;VO;2015;300315;Verzonden;BG.91.L1.300315/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150211;0945;20150211;1030;20150211;2015;february;7;wednesday;0;1030;10;day;day;Nieuwe St.-Annadreef;27;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150211;51.1896766445708;3.1743080438986;31/10/2017
PV;2016;68723;VO;2016;301542;Verzonden;BG.90.L1.301542/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;3;20160805;1640;20160805;1640;20160805;2016;august;31;friday;0;1640;16;day;day;Isabellalaan;;;8380;BRUGGE;België;;6.0;;;;;AnchorPoints;politiezone;;20160805;51.3307803647892;3.21765332572074;31/10/2017
PV;2015;16002;VO;2015;300427;Verzonden;BG.91.L1.300427/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20150224;0800;20150224;1800;20150224;2015;february;9;tuesday;0;1800;18;day;day;Grote Moerstraat;50;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150225;51.1992471287892;3.1633980211605;31/10/2017
PV;2014;53788;VO;2014;301205;Verzonden;BG.91.L1.301205/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20140531;1945;20140531;1945;20140531;2014;may;22;saturday;1;1945;19;day;day;Vrijdagmarkt;;;8000;BRUGGE;België;Hauwerstraat;;;;;;AnchorPoints;politiezone;;20140531;51.2043963499954;3.2171587742754;31/10/2017
PV;2014;9114;VO;2014;300245;Verzonden;BG.81.L1.300245/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140127;1520;20140127;1520;20140127;2014;january;5;monday;0;1520;15;day;day;Maalse Steenweg;585;;8310;BRUGGE;België;;88.7;;;;;AnchorPoints;politiezone;;20140127;51.2058933644909;3.30035195224732;31/10/2017
PV;2015;48411;VO;2015;301176;Verzonden;BG.85.L1.301176/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150605;1124;20150605;1124;20150605;2015;june;23;friday;0;1124;11;day;day;Wantestraat;28;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150605;51.1956185694451;3.23375516681307;31/10/2017
PV;2016;93955;VO;2016;302193;Verzonden;BG.91.L1.302193/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20161026;1445;20161026;1445;20161026;2016;october;43;wednesday;0;1445;14;day;day;Grasdreef;3;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161026;51.1876990538177;3.19799962267937;31/10/2017
PV;2014;14887;VO;2014;300362;Verzonden;BG.81.L1.300362/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140212;0815;20140212;0815;20140212;2014;february;7;wednesday;0;0815;08;day;day;Torhoutse Steenweg;212;;8200;BRUGGE;België;Jonkheer Paul Coppietersdreef;;;;;;AnchorPoints;politiezone;;20140212;51.1965219515377;3.20050620926116;31/10/2017
PV;2015;87063;VO;2015;301990;Verzonden;BG.91.L1.301990/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150927;1153;20150927;1153;20150927;2015;september;39;sunday;1;1153;11;day;day;Kervyndreef;2;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150927;51.1876472922625;3.19371715916736;31/10/2017
PV;2014;108687;VO;2014;302472;Verzonden;BG.91.L1.302472/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141110;1218;20141110;1218;20141110;2014;november;46;monday;0;1218;12;day;day;Hauwerstraat;5;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20141110;51.2039230913374;3.21532944185625;31/10/2017
PV;2015;85686;VO;2015;301957;Verzonden;BG.90.L1.301957/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150923;2255;20150923;2300;20150923;2015;september;39;wednesday;0;2300;23;night;night;Langestraat;53;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150924;51.2101400990438;3.23471739767056;31/10/2017
PV;2016;58607;VO;2016;301326;Verzonden;BG.90.L1.301326/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20160705;0049;20160705;0049;20160705;2016;july;27;tuesday;0;0049;00;night;night;Isabellalaan;;;8380;BRUGGE;België;Minervaplein;;;;;;AnchorPoints;politiezone;;20160705;51.3323918781891;3.22120206476064;31/10/2017
PV;2016;90559;VO;2016;302105;Verzonden;BG.91.L1.302105/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20161016;2042;20161016;2042;20161016;2016;october;41;sunday;1;2042;20;night;day;Fort Lapin;;;8000;BRUGGE;België;Dudzeelse Steenweg;;;;;;AnchorPoints;politiezone;;20161016;51.2230559386472;3.22994481152722;31/10/2017
PV;2014;74081;VO;2014;301712;Verzonden;BG.90.L1.301712/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;3;20140801;2303;20140801;2303;20140801;2014;august;31;friday;1;2303;23;night;night;Astridlaan;266;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140802;51.1947860996321;3.2613296498336;31/10/2017
PV;2015;48275;VO;2015;301174;Verzonden;BG.81.L1.301174/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20150605;0753;20150605;0753;20150605;2015;june;23;friday;0;0753;07;day;day;Sint-Pieterskaai;;;8000;BRUGGE;België;Vaartstraat;;;;;;AnchorPoints;politiezone;;20150605;51.2206144091167;3.21608118748981;31/10/2017
PV;2014;96414;VO;2014;302216;Verzonden;BG.91.L1.302216/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20141007;1236;20141007;1236;20141007;2014;october;41;tuesday;0;1236;12;day;day;Zuidzandstraat;30;;8000;BRUGGE;België;Dweersstraat;;;;;;AnchorPoints;politiezone;;20141007;51.2054837371908;3.21969984813425;31/10/2017
PV;2015;2756;VO;2015;300070;Verzonden;BG.91.L1.300070/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20150110;0600;20150110;0600;20150110;2015;january;2;saturday;1;0600;06;night;day;Vrijdagmarkt;14;;8000;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20150110;51.205396173662;3.2165364003793;31/10/2017
PV;2015;46356;VO;2015;301127;Verzonden;BG.85.L1.301127/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150601;1216;20150601;1216;20150601;2015;june;23;monday;0;1216;12;day;day;Maalse Steenweg;303;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150601;51.2080884503343;3.26516856949721;31/10/2017
PV;2016;32919;VO;2016;300720;Verzonden;BG.85.L1.300720/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160412;0050;20160412;0050;20160412;2016;april;15;tuesday;0;0050;00;night;night;Groenestraat;20;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160412;51.2118786757823;3.21771396011455;31/10/2017
PV;2014;88920;VO;2014;302051;Verzonden;BG.91.L1.302051/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140915;1200;20140915;1200;20140915;2014;september;38;monday;0;1200;12;day;day;Rustenburgstraat;7;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140915;51.2973539365768;3.1917441346854;31/10/2017
PV;2014;72263;VO;2014;301659;Verzonden;BG.91.L1.301659/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20140724;1000;20140728;1000;20140728;2014;july;31;monday;0;1000;10;day;day;Brieversweg;194;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140728;51.2125830960749;3.26872279361253;31/10/2017
PV;2016;76661;VO;2016;301745;Verzonden;BG.81.L1.301745/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20160831;2147;20160831;2147;20160831;2016;august;35;wednesday;0;2147;21;night;day;Vaartdijkstraat;30;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160901;51.1822294075982;3.23281945441996;31/10/2017
PV;2015;17112;VO;2015;300459;Verzonden;BG.85.L1.300459/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20150228;1923;20150228;1923;20150228;2015;february;9;saturday;1;1923;19;night;day;Buiten Katelijnevest;;;8000;BRUGGE;België;;5.3;;;;;AnchorPoints;politiezone;;20150228;51.1967971208678;3.22330003979288;31/10/2017
PV;2016;107119;VO;2016;302535;Verzonden;BG.81.L1.302535/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20161208;1703;20161208;1703;20161208;2016;december;49;thursday;0;1703;17;night;day;Spiegelrei;;;8000;BRUGGE;België;Genthof;;;;;;AnchorPoints;politiezone;;20161212;51.2132137765424;3.22873296221785;31/10/2017
PV;2015;18864;VO;2015;300508;Verzonden;BG.91.L1.300508/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150305;2045;20150305;2200;20150305;2015;march;10;thursday;0;2200;22;night;night;Veltemweg;35;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150306;51.2076454913925;3.25734220645643;31/10/2017
PV;2014;98418;VO;2014;302256;Verzonden;BG.91.L1.302256/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20141011;2302;20141011;2302;20141011;2014;october;41;saturday;1;2302;23;night;night;Koning Albert I-laan;;;8000;BRUGGE;België;Jagersstraat;;;;;;AnchorPoints;politiezone;;20141012;51.1815265732248;3.20547620463384;31/10/2017
PV;2015;25113;VO;2015;300659;Verzonden;BG.81.L1.300659/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150326;1440;20150326;1440;20150326;2015;march;13;thursday;0;1440;14;day;day;Blauwe Poort;49;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150326;51.2370193583105;3.20428027725274;31/10/2017
PV;2015;15596;VO;2015;300418;Verzonden;BG.81.L1.300418/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;6;0;4;0;1;3;0;20150223;1815;20150223;1815;20150223;2015;february;9;monday;0;1815;18;night;day;Arendstraat;32;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150223;51.2416626115201;3.24660269567392;31/10/2017
PV;2015;113406;VO;2015;302633;Verzonden;BG.91.L1.302633/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;3;20151215;1610;20151215;1610;20151215;2015;december;51;tuesday;0;1610;16;day;day;Bargeweg;;;8000;BRUGGE;België;Buiten Katelijnevest;;;;;;AnchorPoints;politiezone;;20151215;51.1970568367298;3.22415132409897;31/10/2017
PV;2016;86489;VO;2016;302009;Verzonden;BG.81.L1.302009/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161004;0821;20161004;0821;20161004;2016;october;40;tuesday;0;0821;08;day;day;Simon Stevinplein;11;;8000;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20161004;51.2062563462433;3.22288891467893;31/10/2017
PV;2016;38186;VO;2016;300837;Verzonden;BG.85.L1.300837/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160427;1727;20160427;1727;20160427;2016;april;17;wednesday;0;1727;17;day;day;Buiten Kruisvest;;;8000;BRUGGE;België;Damse Vaart-Zuid;;;;;;AnchorPoints;politiezone;;20160427;51.2214737278604;3.23472977310457;31/10/2017
PV;2014;59054;VO;2014;301325;Verzonden;BG.91.L1.301325/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140617;1400;20140617;1715;20140617;2014;june;25;tuesday;0;1715;17;day;day;Graaf Pierre de Brieylaan;1;;8200;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140617;51.1884212630977;3.19358518843768;31/10/2017
PV;2014;114898;VO;2014;302632;Verzonden;BG.81.L1.302632/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20141201;1330;20141201;1330;20141201;2014;december;49;monday;0;1330;13;day;day;Joseph Wautersstraat;;;8200;BRUGGE;België;Expresweg;;;;;;AnchorPoints;politiezone;;20141201;51.1920947264634;3.19777503531585;31/10/2017
PV;2016;104278;VO;2016;302438;Verzonden;BG.81.L1.302438/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;3;0;3;0;0;3;1;20161130;1839;20161130;1839;20161130;2016;november;48;wednesday;0;1839;18;night;day;Astridlaan;;;8310;BRUGGE;België;Olmendreef;;;;;;AnchorPoints;politiezone;;20161130;51.1962960658553;3.25392920627818;31/10/2017
PV;2014;44797;VO;2014;300988;Verzonden;BG.91.L1.300988/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;5;20140503;1908;20140503;1908;20140503;2014;may;18;saturday;1;1908;19;day;day;Veldmaarschalk Fochstraat;;;8000;BRUGGE;België;Kardinaal Mercierstraat;;;;;;AnchorPoints;politiezone;;20140503;51.2185065251176;3.21680125687703;31/10/2017
PV;2015;95189;VO;2015;302192;Verzonden;BG.81.L1.302192/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151020;1903;20151020;1904;20151020;2015;october;43;tuesday;0;1904;19;night;day;Katelijnestraat;;;8000;BRUGGE;België;Bargeweg;;;;;;AnchorPoints;politiezone;;20151020;51.1995990362988;3.2296373108706;31/10/2017
PV;2015;67684;VO;2015;301559;Verzonden;BG.91.L1.301559/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150730;1810;20150730;1810;20150730;2015;july;31;thursday;0;1810;18;day;day;Bargeweg;0;;8000;BRUGGE;België;;;;;;;MultiNetStreetMatching;politiezone;;20150730;51.197469420108;3.22727122303557;31/10/2017
PV;2016;25397;VO;2016;300497;Verzonden;BG.81.L1.300497/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160314;1810;20160314;1810;20160314;2016;march;11;monday;0;1810;18;day;day;Torhoutse Steenweg;68;;8200;BRUGGE;België;Kardinaal Cardijnstraat;;;;;;AnchorPoints;politiezone;;20160314;51.2014298666952;3.20510370445355;31/10/2017
PV;2015;116955;VO;2015;302716;Verzonden;BG.91.L1.302716/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20151228;0905;20151228;0905;20151228;2015;december;53;monday;0;0905;09;day;day;Korte Zilverstraat;5;;8000;BRUGGE;België;;;;;;;MultiNetAddressMatching;politiezone;;20151228;51.2081039298892;3.22197092666219;31/10/2017
PV;2016;80522;VO;2016;301847;Verzonden;BG.81.L1.301847/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160913;2030;20160913;2030;20160913;2016;september;37;tuesday;0;2030;20;night;day;Astridlaan;257;;8310;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20160913;51.1945098344415;3.26375778321916;31/10/2017
PV;2014;72507;VO;2014;301665;Verzonden;BG.91.L1.301665/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20140728;1420;20140728;1420;20140728;2014;july;31;monday;0;1420;14;day;day;Sint-Donaaskerkstraat;3;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140728;51.3307958337443;3.20711871546855;31/10/2017
PV;2016;92681;VO;2016;302160;Verzonden;BG.81.L1.302160/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20161022;1219;20161022;1219;20161022;2016;october;42;saturday;1;1219;12;day;day;Leopold I-laan;51;;8000;BRUGGE;België;Joe Englishstraat;;;;;;AnchorPoints;politiezone;;20161022;51.2164877259683;3.20979321911211;31/10/2017
PV;2016;12730;VO;2016;300237;Verzonden;BG.91.L1.300237/2016;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20160207;1630;20160207;1630;20160207;2016;february;5;sunday;1;1630;16;day;day;Albert Serreynstraat;43;;8200;BRUGGE;België;;;;;;;GrabAddressMatching;politiezone;;20160207;51.1999063086661;3.18089692342135;31/10/2017
PV;2016;1579;VO;2016;300039;Verzonden;BG.81.L1.300039/2016;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20160107;0833;20160107;0833;20160107;2016;january;1;thursday;0;0833;08;night;day;Gistelse Steenweg;;;8200;BRUGGE;België;Nieuwe St.-Annadreef;;;;;;AnchorPoints;politiezone;;20160107;51.194962456104;3.1710060105106;31/10/2017
PV;2015;47855;VO;2015;301167;Verzonden;BG.81.L1.301167/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150604;1215;20150604;1215;20150604;2015;june;23;thursday;0;1215;12;day;day;Buiten Boninvest;;;8000;BRUGGE;België;;4.1;;;;;AnchorPoints;politiezone;;20150604;51.2034662608042;3.23628705293348;31/10/2017
PV;2014;48633;VO;2014;301061;Verzonden;BG.91.L1.301061/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140513;1630;20140513;1630;20140513;2014;may;20;tuesday;0;1630;16;day;day;Havenstraat;;;8000;BRUGGE;België;Sint-Pieterskaai;;;;;;AnchorPoints;politiezone;;20140513;51.22275144053;3.22720807545575;31/10/2017
PV;2015;45898;VO;2015;301118;Verzonden;BG.90.L1.301118/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150530;2023;20150530;2023;20150530;2015;may;22;saturday;1;2023;20;day;day;Torhoutse Steenweg;;;8200;BRUGGE;België;Gistelse Steenweg;0.0;;;;;AnchorPoints;politiezone;;20150530;51.2037294158527;3.20903459918743;31/10/2017
PV;2015;49655;VO;2015;301202;Verzonden;BG.81.L1.301202/2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;0;20150608;1717;20150608;1717;20150608;2015;june;24;monday;0;1717;17;day;day;Zwiersweg;6;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20150608;51.2826850926768;3.24797059520128;31/10/2017
PV;2015;1644;VO;2015;300051;Verzonden;BG.91.L1.300051/2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;1;20150108;0733;20150108;0733;20150108;2015;january;2;thursday;0;0733;07;night;day;Kustlaan;;;8380;BRUGGE;België;Azorenstraat;;;;;;MultiNetCrossroadMatching;politiezone;;20150108;51.3283927800819;3.1946769657685;31/10/2017
PV;2014;13597;VO;2014;300327;Verzonden;BG.81.L1.300327/2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140207;1250;20140207;1250;20140207;2014;february;6;friday;0;1250;12;day;day;Leopold II-laan;;;8000;BRUGGE;België;IJzerstraat;;;;;;AnchorPoints;politiezone;;20140207;51.2197763379835;3.22154191544347;31/10/2017
PV;2014;35341;VO;2014;300761;Verzonden;BG.91.L1.300761/2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140406;1805;20140406;1805;20140406;2014;april;14;sunday;1;1805;18;day;day;Brusselstraat;66;;8380;BRUGGE;België;;;;;;;AnchorPoints;politiezone;;20140406;51.3279758651565;3.17762278877642;31/10/2017
