Id;Type;Indeling;Materiaal;Kleur;Markering;Beheerder;Breedte;Rijrichtng;Lengte;Opp;latWGS84;loWGS84;Aangemaakt op
0;Vrijliggend;Tweerichting;Beton;Rood;Nee;Gewest;270;;760;0;51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059,51.1998542854059;3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054,3.19436715286054;19/10/2017
0;Vrijliggend;;;;;;0;;2;0;51.2074559516297,51.2074559516297;3.26246425984829,3.26246425984829;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;250;;80;0;51.2151401824686,51.2151401824686,51.2151401824686;3.26122111783447,3.26122111783447,3.26122111783447;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Stad;130;Mee;70;0;51.1918832910207,51.1918832910207,51.1918832910207;3.2495273382402,3.2495273382402,3.2495273382402;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Niet van toepassing;Nee;Gewest;130;Mee;35;0;51.2224614733312,51.2224614733312;3.2241831300327,3.2241831300327;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;135;;64;0;51.2315728117503,51.2315728117503,51.2315728117503,51.2315728117503,51.2315728117503;3.20463591196459,3.20463591196459,3.20463591196459,3.20463591196459,3.20463591196459;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Gewest;120;Mee;71;0;51.2717151044841,51.2717151044841,51.2717151044841;3.22427395035948,3.22427395035948,3.22427395035948;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;360;Mee;4;0;51.2302029487251,51.2302029487251;3.18825033233165,3.18825033233165;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;130;Mee;245;0;51.2021201606424,51.2021201606424,51.2021201606424,51.2021201606424,51.2021201606424,51.2021201606424,51.2021201606424,51.2021201606424;3.20388748151885,3.20388748151885,3.20388748151885,3.20388748151885,3.20388748151885,3.20388748151885,3.20388748151885,3.20388748151885;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Asfalt;Rood;Nee;Stad;320;Mee;878;0;51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253,51.221674541253;3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378,3.22154321634378;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;140;Mee;49;0;51.2149294740026,51.2149294740026,51.2149294740026;3.25077166826087,3.25077166826087,3.25077166826087;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;200;;14;0;51.3294217731188,51.3294217731188;3.20407514279455,3.20407514279455;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Ja;Gewest;150;Mee;168;0;51.203381634349,51.203381634349,51.203381634349,51.203381634349,51.203381634349,51.203381634349;3.20984936713917,3.20984936713917,3.20984936713917,3.20984936713917,3.20984936713917,3.20984936713917;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Ja;Gewest;140;;38;0;51.2044029983914,51.2044029983914,51.2044029983914;3.21178494212841,3.21178494212841,3.21178494212841;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;MBZ;240;Mee;10;0;51.226443553398,51.226443553398;3.227091882359,3.227091882359;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Gewest;175;Mee;49;0;51.2273748507184,51.2273748507184,51.2273748507184,51.2273748507184,51.2273748507184;3.19285479449197,3.19285479449197,3.19285479449197,3.19285479449197,3.19285479449197;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Ja;Stad;130;Mee;11;0;51.1890060676269,51.1890060676269;3.18032782981703,3.18032782981703;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;175;Mee;49;0;51.2116313260518,51.2116313260518,51.2116313260518,51.2116313260518,51.2116313260518;3.2542011928051,3.2542011928051,3.2542011928051,3.2542011928051,3.2542011928051;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Ja;Gewest;165;Mee;56;0;51.3389294055107,51.3389294055107,51.3389294055107,51.3389294055107,51.3389294055107;3.22656509180327,3.22656509180327,3.22656509180327,3.22656509180327,3.22656509180327;19/10/2017
0;Vrijliggend;Tweerichting;Beton;Rood;Nee;Gewest;240;;9;0;51.185789362967,51.185789362967;3.20270174039683,3.20270174039683;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Gewest;130;;15;0;51.1975061344411,51.1975061344411;3.22053072963545,3.22053072963545;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;185;;315;0;51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591,51.2135345100591;3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677,3.20114486096677;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Nee;Stad;170;Mee;380;0;51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662,51.2059251247662;3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223,3.19013001432223;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Rood;Ja;Gewest;140;Mee;608;0;51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692,51.2901011159692;3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643,3.18247239085643;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Asfalt;Rood;Nee;Stad;130;Mee;40;0;51.1888877570396,51.1888877570396;3.17893484298194,3.17893484298194;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Stad;130;Mee;172;0;51.1925206134711,51.1925206134711,51.1925206134711,51.1925206134711,51.1925206134711,51.1925206134711,51.1925206134711;3.24964484292527,3.24964484292527,3.24964484292527,3.24964484292527,3.24964484292527,3.24964484292527,3.24964484292527;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Asfalt;Rood;Nee;Stad;250;;143;0;51.1942575881305,51.1942575881305,51.1942575881305,51.1942575881305,51.1942575881305,51.1942575881305;3.18733352771019,3.18733352771019,3.18733352771019,3.18733352771019,3.18733352771019,3.18733352771019;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Niet van toepassing;Nee;Gewest;250;Mee;73;0;51.169772408943,51.169772408943,51.169772408943,51.169772408943;3.19787572619945,3.19787572619945,3.19787572619945,3.19787572619945;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Gewest;240;Mee;179;0;51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351,51.2487000775351;3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414,3.19427051553414;19/10/2017
0;Vrijliggend;Tweerichting;Betontegels;Niet van toepassing;Nee;Stad;240;Mee;157;0;51.2071717770044,51.2071717770044,51.2071717770044;3.2640483095968,3.2640483095968,3.2640483095968;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;245;;34;0;51.2095022238174,51.2095022238174;3.21359014463141,3.21359014463141;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Beton;Niet van toepassing;Ja;Gewest;160;Mee;7;0;51.2233071210539,51.2233071210539;3.23704001052689,3.23704001052689;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Stad;155;Mee;8;0;51.2144961888105,51.2144961888105;3.20559706362271,3.20559706362271;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Gewest;150;Mee;271;0;51.3219818514598,51.3219818514598,51.3219818514598,51.3219818514598,51.3219818514598,51.3219818514598,51.3219818514598,51.3219818514598;3.18623900149883,3.18623900149883,3.18623900149883,3.18623900149883,3.18623900149883,3.18623900149883,3.18623900149883,3.18623900149883;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;135;Mee;118;0;51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394,51.1924831451394;3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613,3.24471794303613;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Open Verharding;Niet van toepassing;Nee;Stad;290;Mee;74;0;51.1842468857445,51.1842468857445,51.1842468857445;3.17346229457176,3.17346229457176,3.17346229457176;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Asfalt;Rood;Nee;Stad;130;Mee;273;0;51.1914811928195,51.1914811928195,51.1914811928195,51.1914811928195,51.1914811928195,51.1914811928195,51.1914811928195,51.1914811928195,51.1914811928195;3.18562043402359,3.18562043402359,3.18562043402359,3.18562043402359,3.18562043402359,3.18562043402359,3.18562043402359,3.18562043402359,3.18562043402359;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Niet van toepassing;Nee;Gewest;170;Mee;165;0;51.2081655474169,51.2081655474169,51.2081655474169,51.2081655474169,51.2081655474169;3.26498595103239,3.26498595103239,3.26498595103239,3.26498595103239,3.26498595103239;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;Niet van toepassing;Ja;Stad;145;Mee;373;0;51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207,51.2213271763207;3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953,3.19885345176953;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Nee;Gewest;260;Mee;4;0;51.3277406743385,51.3277406743385;3.20351793567862,3.20351793567862;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Betonstraatstenen;Rood;Ja;Gewest;140;;9;0;51.2008375025952,51.2008375025952,51.2008375025952;3.24559212530378,3.24559212530378,3.24559212530378;19/10/2017
0;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;180;Mee;17;0;51.2037691906792,51.2037691906792,51.2037691906792,51.2037691906792;3.20741950098028,3.20741950098028,3.20741950098028,3.20741950098028;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Beton;Niet van toepassing;Nee;Stad;290;Mee;51;0;51.2282132150546,51.2282132150546,51.2282132150546;3.23191740874261,3.23191740874261,3.23191740874261;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Gewest;200;Mee;16;0;51.2155572061635,51.2155572061635;3.21632052708521,3.21632052708521;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;120;;204;0;51.2713120725592,51.2713120725592,51.2713120725592,51.2713120725592,51.2713120725592;3.21855701135771,3.21855701135771,3.21855701135771,3.21855701135771,3.21855701135771;19/10/2017
0;Vrijliggend;Eenrichting;Asfalt;Rood;Nee;Gewest;185;Mee;25;0;51.223949600301,51.223949600301,51.223949600301,51.223949600301;3.20025485453231,3.20025485453231,3.20025485453231,3.20025485453231;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Niet van toepassing;Ja;Gewest;345;Mee;10;0;51.3328161101266,51.3328161101266;3.22169290218478,3.22169290218478;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Slemlaag;Rood;Ja;Stad;150;Mee;6;0;51.2125958409145,51.2125958409145;3.21187700138386,3.21187700138386;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Asfalt;Rood;Nee;Stad;130;Mee;193;0;51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711,51.1897196382711;3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179,3.18272181464179;19/10/2017
0;Aanliggend gelijkgronds;Eenrichting;Asfalt;;;Stad;0;;12;0;51.2238495625487,51.2238495625487;3.21521322414107,3.21521322414107;19/10/2017
0;Vrijliggend;Tweerichting;Betonstraatstenen;Rood;Ja;Gewest;240;Mee;24;0;51.22348191682,51.22348191682,51.22348191682,51.22348191682,51.22348191682;3.20712990445539,3.20712990445539,3.20712990445539,3.20712990445539,3.20712990445539;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Slemlaag;Oker;Nee;Stad;150;Mee;511;0;51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342,51.3049118000342;3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479,3.19058437266479;19/10/2017
0;;;;;;;0;;941;0;51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029,51.2498738206029;3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052,3.19367036962052;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;130;Mee;202;0;51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378,51.180902248378;3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416,3.23520625243416;19/10/2017
0;Vrijliggend;Eenrichting;Open Verharding;Niet van toepassing;Nee;Stad;190;Mee;185;0;51.2221584549994,51.2221584549994,51.2221584549994,51.2221584549994,51.2221584549994;3.19409723371607,3.19409723371607,3.19409723371607,3.19409723371607,3.19409723371607;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Betonstraatstenen;Rood;Ja;Stad;260;Mee;11;0;51.2005132399569,51.2005132399569;3.21563505835666,3.21563505835666;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;165;Mee;28;0;51.2067176415513,51.2067176415513,51.2067176415513,51.2067176415513;3.24646155424891,3.24646155424891,3.24646155424891,3.24646155424891;19/10/2017
8;Aanliggend verhoogd;Eenrichting;Betonstraatstenen;Niet van toepassing;Nee;Stad;140;Mee;29;58;51.2044912342857,51.2044912342857,51.2044912342857;3.21168313953233,3.21168313953233,3.21168313953233;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Slemlaag;Rood;Ja;Gewest;135;;7;0;51.2091949444196,51.2091949444196;3.2140460643847,3.2140460643847;19/10/2017
0;Vrijliggend;Tweerichting;Beton;Niet van toepassing;Nee;Gewest;290;;83;0;51.171415258103,51.171415258103;3.20463491750896,3.20463491750896;19/10/2017
0;Aanliggend verhoogd;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;220;;194;0;51.2011550877195,51.2011550877195,51.2011550877195,51.2011550877195,51.2011550877195,51.2011550877195,51.2011550877195,51.2011550877195;3.23129266162239,3.23129266162239,3.23129266162239,3.23129266162239,3.23129266162239,3.23129266162239,3.23129266162239,3.23129266162239;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Nee;Stad;110;;124;0;51.1940724880955,51.1940724880955,51.1940724880955,51.1940724880955,51.1940724880955;3.2496629670275,3.2496629670275,3.2496629670275,3.2496629670275,3.2496629670275;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Asfalt;Rood;Ja;Gewest;290;Mee;7;0;51.2488867256149,51.2488867256149;3.23069873605792,3.23069873605792;19/10/2017
0;Fiets- en Wandelpad;Tweerichting;Betonstraatstenen;Rood;Nee;Stad;310;;73;0;51.2038470745472,51.2038470745472,51.2038470745472;3.23914814783815,3.23914814783815,3.23914814783815;19/10/2017
0;Vrijliggend;Eenrichting;Betonstraatstenen;Rood;Ja;Gewest;240;Mee;76;0;51.2197019459862,51.2197019459862,51.2197019459862,51.2197019459862,51.2197019459862;3.209157926915,3.209157926915,3.209157926915,3.209157926915,3.209157926915;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Slemlaag;Oker;Nee;Gewest;100;Mee;26;0;51.1773405387596,51.1773405387596,51.1773405387596,51.1773405387596;3.2281651873023,3.2281651873023,3.2281651873023,3.2281651873023;19/10/2017
0;Vrijliggend;Eenrichting;Beton;Niet van toepassing;Nee;Gewest;400;Mee;44;0;51.2192834820134,51.2192834820134;3.20950048400941,3.20950048400941;19/10/2017
0;Aanliggend gelijkgronds;Tweerichting;Beton;Niet van toepassing;Nee;Stad;200;Mee;254;0;51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539,51.1886703861539;3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752,3.18892808032752;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Niet van toepassing;Nee;Gewest;320;Mee;14;0;51.2224038669071,51.2224038669071;3.22325998389586,3.22325998389586;19/10/2017
0;Vrijliggend;Tweerichting;Asfalt;Rood;Nee;Gewest;290;Mee;122;0;51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191,51.2504022619191;3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429,3.19378815514429;19/10/2017
0;Fietssuggestiestrook;Eenrichting;Kasseien;Niet van toepassing;Nee;Stad;125;Mee;68;0;51.2097632513474,51.2097632513474,51.2097632513474,51.2097632513474;3.23131529065657,3.23131529065657,3.23131529065657,3.23131529065657;19/10/2017
