Id;Straatnaam;Wegbeheer;latWGS84;loWGS84;Aangemaakt op
604;Prinses Maria Christinalaan;Stad;51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601,51.1962610702601;3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554,3.24875470167554;15/09/2016
3;Gerard Davidstraat;Stad;51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025,51.2150003600025;3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351,3.20631148069351;15/09/2016
1117;Hortensiastraat;Stad;51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965,51.1964741948965;3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743,3.23827157999743;15/09/2016
962;Hoveniersstraat;Stad;51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604,51.2392665131604;3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681,3.24737478884681;15/09/2016
809;Treurwilgenweg;Stad;51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712,51.1891872212712;3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887,3.20753514161887;15/09/2016
728;Kleine Blekkaard;Stad;51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562,51.1865981831562;3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676,3.24737116148676;15/09/2016
120;Rond den Heerdstraat;Stad;51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617,51.2240798843617;3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216,3.21008442400216;15/09/2016
781;Louis de Meystraat;Stad;51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498,51.1872367933498;3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111,3.2203407315111;15/09/2016
338;Jan van Eyckplein;Stad;51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029,51.2115941054029;3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647,3.2262522650647;15/09/2016
741;Leiselestraat;Stad;51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819,51.187233615819;3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084,3.21656052918084;15/09/2016
246;Bakkersstraat;Stad;51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769,51.2036412533769;3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209,3.21994812801209;15/09/2016
436;Sterstraat;Stad;51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904,51.2143786055904;3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251,3.2252707531251;15/09/2016
346;Kandelaarstraat;Stad;51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842,51.2105521674842;3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954,3.2300839236954;15/09/2016
1063;Korte Dwarsstraat;Stad;51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197,51.1934250122197;3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404,3.23353001594404;15/09/2016
361;Groenerei;Stad;51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985,51.2089499836985;3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497,3.23001601542497;15/09/2016
975;Prins Karellaan;Stad;51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963,51.2009450154963;3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129,3.25499868553129;15/09/2016
