Id;Nr;Id_1;Wijk;Naam;Capaciteit;Ingenomen;Beschikbaar;Bewoner;Buitenlander;Andere;Bezet;Bezetgraad;AandBew;AandBuit;AandAnder;latWGS84;loWGS84;Aangemaakt op
0;303802;303802;3;Sterstraat onpaar (zuid);0;;0;0;0;2;2;20;0;0;1;51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428,51.2144037725428;3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868,3.22511699212868;12/08/2016
0;102601;102601;1;Rozendal (Oude Zak - Groenestraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2117372412826,51.2117372412826,51.2117372412826;3.21747021791389,3.21747021791389,3.21747021791389;12/08/2016
0;801506;801506;8;Nieuwe Gentweg (Driekroezenstraat - Werkhuisstraat) paar (zuid);14;;14;3;0;9;9;0.85714285714286;0.25;0;0.75;51.2034390869064,51.2034390869064,51.2034390869064,51.2034390869064,51.2034390869064,51.2034390869064,51.2034390869064,51.2034390869064;3.22719346543164,3.22719346543164,3.22719346543164,3.22719346543164,3.22719346543164,3.22719346543164,3.22719346543164,3.22719346543164;12/08/2016
0;1101604;1101604;11;Korte Vulderstraat (Hoogste van Brugge - Westmeers) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2048515381261,51.2048515381261,51.2048515381261,51.2048515381261;3.21892033310482,3.21892033310482,3.21892033310482,3.21892033310482;12/08/2016
0;401208;401208;4;Oliebaan (Hemelrijk - Peterseliestraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2171534396782,51.2171534396782,51.2171534396782,51.2171534396782,51.2171534396782,51.2171534396782,51.2171534396782;3.23508019638784,3.23508019638784,3.23508019638784,3.23508019638784,3.23508019638784,3.23508019638784,3.23508019638784;12/08/2016
0;1200701;1200701;12;Burg kant plein;0;;0;0;0;0;0;0;0;0;0;51.209315666071,51.209315666071,51.209315666071,51.209315666071,51.209315666071,51.209315666071,51.209315666071,51.209315666071,51.209315666071;3.22659770063656,3.22659770063656,3.22659770063656,3.22659770063656,3.22659770063656,3.22659770063656,3.22659770063656,3.22659770063656,3.22659770063656;12/08/2016
0;304204;304204;3;West-Gistelhof (Kleine Hoedenmakersstraat - Augustijnenrei) onpaar (west);12;;12;3;1;6;6;0.83333333333333;0.3;0.1;0.6;51.21424325956,51.21424325956,51.21424325956,51.21424325956;3.22445668867984,3.22445668867984,3.22445668867984,3.22445668867984;12/08/2016
0;701100;701100;7;'t Pand;0;;0;0;0;0;0;0;0;0;0;51.2066148823091,51.2066148823091;3.22941255687943,3.22941255687943;12/08/2016
0;500903;500903;5;Jeruzalemstraat (Rolweg - Venkelstraat) onpaar (noord);11;;11;7;0;2;2;0.81818181818182;0.77777777777778;0;0.22222222222222;51.2128594655259,51.2128594655259,51.2128594655259,51.2128594655259;3.23201473399119,3.23201473399119,3.23201473399119,3.23201473399119;12/08/2016
0;801001;801001;8;Gruuthusestraat paar (noord);0;;0;0;0;0;0;0;0;0;0;51.2055142109047,51.2055142109047,51.2055142109047;3.22475558640504,3.22475558640504,3.22475558640504;12/08/2016
0;600703;600703;6;Hooistraat (Bilkske - Vuldersstraat) onpaar (noord);10;;10;5;0;4;4;0.9;0.55555555555556;0;0.44444444444444;51.2092894921671,51.2092894921671,51.2092894921671,51.2092894921671;3.23737812775573,3.23737812775573,3.23737812775573,3.23737812775573;12/08/2016
0;502005;502005;5;Molenmeers (Leffingestraat - J.de Damhouderstraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2111072145687,51.2111072145687,51.2111072145687,51.2111072145687;3.23273083776754,3.23273083776754,3.23273083776754,3.23273083776754;12/08/2016
0;300302;300302;3;Baliestraat (Sint-Gilliskerkhof - Annuntiatenstraat) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.215932984005,51.215932984005,51.215932984005,51.215932984005;3.22638773510656,3.22638773510656,3.22638773510656,3.22638773510656;12/08/2016
0;1000901;1000901;10;Hendrik Consciencelaan (Smedenstraat - Sint-Maartensblik) kant huizen (oost);10;;10;2;0;2;2;0.4;0.5;0;0.5;51.2047588074119,51.2047588074119;3.21321132442608,3.21321132442608;12/08/2016
0;202200;202200;2;Robijnstraat;0;;0;0;0;0;0;0;0;0;0;51.211121419918,51.211121419918,51.211121419918,51.211121419918,51.211121419918,51.211121419918;3.223509281567,3.223509281567,3.223509281567,3.223509281567,3.223509281567,3.223509281567;12/08/2016
0;501708;501708;5;Kruisvest (H.Verriesstraat - S.Streuvelsstraat) kant huizen (west);12;;12;0;0;5;5;0.41666666666667;0;0;1;51.214585678945,51.214585678945,51.214585678945;3.23825344788917,3.23825344788917,3.23825344788917;12/08/2016
0;1103404;1103404;11;Wollestraat (Oude Burg - Kartuizerinnenstraat) paar (west);0;;0;0;0;2;2;20;0;0;1;51.2077703051749,51.2077703051749,51.2077703051749,51.2077703051749,51.2077703051749,51.2077703051749;3.22569465158255,3.22569465158255,3.22569465158255,3.22569465158255,3.22569465158255,3.22569465158255;12/08/2016
0;200701;200701;2;Elf Julistraat paar (oost);31;;31;17;0;12;12;0.93548387096774;0.58620689655172;0;0.41379310344828;51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647,51.2172376545647;3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593,3.21919078495593;12/08/2016
0;502401;502401;5;Sint-Annakerkstraat onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2118408703361,51.2118408703361,51.2118408703361;3.23153586159227,3.23153586159227,3.23153586159227;12/08/2016
0;300103;300103;3;Annuntiatenstraat (Sint-Gillisdorpstraat - Baliestraat) paar (zuid);10;;10;3;0;3;3;0.6;0.5;0;0.5;51.2159855305172,51.2159855305172,51.2159855305172,51.2159855305172,51.2159855305172,51.2159855305172,51.2159855305172,51.2159855305172;3.22618901500214,3.22618901500214,3.22618901500214,3.22618901500214,3.22618901500214,3.22618901500214,3.22618901500214,3.22618901500214;12/08/2016
0;1102301;1102301;11;Noordzandstraat (Speelmansrei - Wulfhagestraat) paar (noord);2;;2;0;0;2;2;1;0;0;1;51.2067203536397,51.2067203536397,51.2067203536397,51.2067203536397,51.2067203536397,51.2067203536397;3.2191159562594,3.2191159562594,3.2191159562594,3.2191159562594,3.2191159562594,3.2191159562594;12/08/2016
0;1204303;1204303;12;Verversdijk (Hoornstraat - Spinolarei) kant water (oost);5;;5;3;0;0;0;0.6;1;0;0;51.2126760532641,51.2126760532641,51.2126760532641,51.2126760532641,51.2126760532641,51.2126760532641;3.22945275084664,3.22945275084664,3.22945275084664,3.22945275084664,3.22945275084664,3.22945275084664;12/08/2016
0;802002;802002;8;Werkhuisstraat paar (west);9;;9;2;0;6;6;0.88888888888889;0.25;0;0.75;51.2038597941122,51.2038597941122,51.2038597941122,51.2038597941122,51.2038597941122,51.2038597941122;3.22827892228526,3.22827892228526,3.22827892228526,3.22827892228526,3.22827892228526,3.22827892228526;12/08/2016
0;101000;101000;1;Kleine Hoefijzerstraat;0;;0;0;0;0;0;0;0;0;0;51.2068278058257,51.2068278058257,51.2068278058257;3.21682020517489,3.21682020517489,3.21682020517489;12/08/2016
0;500907;500907;5;Jeruzalemstraat (Strostraat - Sint-Annaplein) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2130167956074,51.2130167956074,51.2130167956074,51.2130167956074,51.2130167956074;3.2313835828386,3.2313835828386,3.2313835828386,3.2313835828386,3.2313835828386;12/08/2016
0;702104;702104;7;;0;;0;0;0;0;0;0;0;0;0;51.2054980517485,51.2054980517485,51.2054980517485;3.23499069416859,3.23499069416859,3.23499069416859;12/08/2016
0;600504;600504;6;Ganzenstraat (Hoogstuk - Kazernevest) onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2071577485968,51.2071577485968;3.23840387455103,3.23840387455103;12/08/2016
0;401615;401615;4;Potterierei (Peterseliestraat - Haarakkerstraat) kant water (west);18;;18;9;0;4;4;0.72222222222222;0.69230769230769;0;0.30769230769231;51.2200556856613,51.2200556856613,51.2200556856613,51.2200556856613,51.2200556856613,51.2200556856613;3.23126918416244,3.23126918416244,3.23126918416244,3.23126918416244,3.23126918416244,3.23126918416244;12/08/2016
0;402302;402302;4;Wulpenstraat onpaar (langs water, noord);4;;4;0;0;2;2;0.5;0;0;1;51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776,51.2201322803776;3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187,3.23031696881187;12/08/2016
0;1102308;1102308;11;Noordzandstraat (Kopstraat - Korte Zilverstraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2082884172319,51.2082884172319,51.2082884172319,51.2082884172319;3.22115833959617,3.22115833959617,3.22115833959617,3.22115833959617;12/08/2016
0;1102004;1102004;11;Mariastraat (Pijpersstraat - Dijver) paar (west);0;;0;0;0;0;0;0;0;0;0;51.2054402338478,51.2054402338478,51.2054402338478,51.2054402338478,51.2054402338478;3.22321887258819,3.22321887258819,3.22321887258819,3.22321887258819,3.22321887258819;12/08/2016
0;1001503;1001503;10;Klokstraat (H.Consciencelaan - Maagdenstraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2029685216038,51.2029685216038;3.21429419728249,3.21429419728249;12/08/2016
0;302901;302901;3;Schrijversstraat onpaar (noord);0;;0;0;0;0;0;0;0;0;0;51.2141657295243,51.2141657295243,51.2141657295243,51.2141657295243,51.2141657295243,51.2141657295243;3.22219464952831,3.22219464952831,3.22219464952831,3.22219464952831,3.22219464952831,3.22219464952831;12/08/2016
0;801405;801405;8;Katelijnestraat (Kastanjeboomstraat - Walstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2031462924478,51.2031462924478,51.2031462924478,51.2031462924478,51.2031462924478,51.2031462924478;3.2250755727513,3.2250755727513,3.2250755727513,3.2250755727513,3.2250755727513,3.2250755727513;12/08/2016
0;103204;103204;1;Hoefijzerlaan (Korte Lane - Schouwvegerstraat) paar (oost);8;;8;2;0;6;6;1;0.25;0;0.75;51.207659615441,51.207659615441,51.207659615441,51.207659615441,51.207659615441,51.207659615441,51.207659615441,51.207659615441,51.207659615441;3.21620009635866,3.21620009635866,3.21620009635866,3.21620009635866,3.21620009635866,3.21620009635866,3.21620009635866,3.21620009635866,3.21620009635866;12/08/2016
0;102201;102201;1;Pater Damiaanstraat paar (noord);11;;11;9;0;5;5;1.2727272727273;0.64285714285714;0;0.35714285714286;51.2095565677329,51.2095565677329,51.2095565677329,51.2095565677329,51.2095565677329;3.21464594051002,3.21464594051002,3.21464594051002,3.21464594051002,3.21464594051002;12/08/2016
0;1100701;1100701;11;Goezeputstraat (Westmeers - Oranjeboomstraat) paar (noord);0;;0;0;0;2;2;20;0;0;1;51.2044835510015,51.2044835510015,51.2044835510015,51.2044835510015,51.2044835510015;3.21980933157667,3.21980933157667,3.21980933157667,3.21980933157667,3.21980933157667;12/08/2016
0;1000708;1000708;10;;0;;0;0;0;0;0;0;0;0;0;51.2053699044064,51.2053699044064;3.21313162631988,3.21313162631988;12/08/2016
0;300301;300301;3;Baliestraat (Lange Raamstraat - Sint-Gilliskerkhof) paar (oost);0;;0;0;0;0;0;0;0;0;0;51.2146973913696,51.2146973913696,51.2146973913696;3.22648072120073,3.22648072120073,3.22648072120073;12/08/2016
0;401612;401612;4;Potterierei (Oliebaan - brug) kant water (west);0;;0;0;0;0;0;0;0;0;0;51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069,51.2168529630069;3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274,3.22877504991274;12/08/2016
0;702206;702206;7;Waalsestraat (J.Suvéestraat - Freren Fonteinstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2072384888069,51.2072384888069,51.2072384888069,51.2072384888069;3.22918702142953,3.22918702142953,3.22918702142953,3.22918702142953;12/08/2016
0;100204;100204;1;Beenhouwerstraat (R30 - Roompotstraat) onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.211635666578,51.211635666578,51.211635666578,51.211635666578,51.211635666578;3.21453916606591,3.21453916606591,3.21453916606591,3.21453916606591,3.21453916606591;12/08/2016
0;902002;902002;9;Walplein (Walstraat - Wijngaardstraat) kant huizen (west);0;;0;0;0;0;0;0;0;0;0;51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488,51.2026947382488;3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325,3.22403887816325;12/08/2016
0;702507;702507;7;Zwarte-Leertouwerstraat (Kruitenbergstraat - Engelstraat) paar (west);0;;0;0;0;0;0;0;0;0;0;51.2076898578374,51.2076898578374,51.2076898578374;3.2314137941693,3.2314137941693,3.2314137941693;12/08/2016
0;303202;303202;3;Sint-Gillisdorpstraat onpaar (west);0;;0;0;0;0;0;0;0;0;0;51.2158196379195,51.2158196379195,51.2158196379195,51.2158196379195;3.22497157698565,3.22497157698565,3.22497157698565,3.22497157698565;12/08/2016
0;301301;301301;3;Kapelstraat onpaar (noord);10;;10;4;0;5;5;0.9;0.44444444444444;0;0.55555555555556;51.2155669342916,51.2155669342916,51.2155669342916,51.2155669342916;3.22244990596029,3.22244990596029,3.22244990596029,3.22244990596029;12/08/2016
0;902208;902208;9;Westmeers (Garsoenstraat - Eiland) paar (west);3;;3;1;0;1;1;0.66666666666667;0.5;0;0.5;51.2003931730201,51.2003931730201,51.2003931730201,51.2003931730201,51.2003931730201,51.2003931730201;3.22008710277964,3.22008710277964,3.22008710277964,3.22008710277964,3.22008710277964,3.22008710277964;12/08/2016
0;1102303;1102303;11;Noordzandstraat (Helmstraat - Ontvangersstraat) paar (noord);0;0;0;0;0;0;0;0;0;0;0;51.2078265446097,51.2078265446097,51.2078265446097;3.2204944820479,3.2204944820479,3.2204944820479;12/08/2016
0;1102306;1102306;11;Noordzandstraat ('t Zand - Dweersstraat) onpaar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2066327500825,51.2066327500825,51.2066327500825,51.2066327500825,51.2066327500825,51.2066327500825,51.2066327500825;3.21916423455484,3.21916423455484,3.21916423455484,3.21916423455484,3.21916423455484,3.21916423455484,3.21916423455484;12/08/2016
0;1203400;1203400;12;Schrijnwerkersstraat;0;;0;0;0;0;0;0;0;0;0;51.2130260138021,51.2130260138021;3.22800875289162,3.22800875289162;12/08/2016
0;502104;502104;5;Peperstraat (Rodestraat - S.Streuvelsstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2122418990513,51.2122418990513,51.2122418990513,51.2122418990513,51.2122418990513;3.23395598251661,3.23395598251661,3.23395598251661,3.23395598251661,3.23395598251661;12/08/2016
0;1002702;1002702;10;Zwijnstraat (Sint-Maartensblik - Hauwerstraat) onpaar (oost);9;;9;4;0;3;3;0.77777777777778;0.57142857142857;0;0.42857142857143;51.204896652854,51.204896652854,51.204896652854,51.204896652854,51.204896652854;3.21593628027911,3.21593628027911,3.21593628027911,3.21593628027911,3.21593628027911;12/08/2016
0;600105;600105;6;Balsemboomstraat (Langestraat - Essenboomstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2107574089315,51.2107574089315,51.2107574089315;3.2360104738955,3.2360104738955,3.2360104738955;12/08/2016
0;701204;701204;7;Kruitenbergstraat (Zwarteleertouwersstraat - Witteleertouwersstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.208128969765,51.208128969765;3.23224803794469,3.23224803794469;12/08/2016
0;601215;601215;6;Langestraat (Essenboomstraat - Koopmansstraat) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.2113010534983,51.2113010534983,51.2113010534983;3.23675187509317,3.23675187509317,3.23675187509317;12/08/2016
0;702700;702700;7;Diamantslijperstraat;0;;0;0;0;0;0;0;0;0;0;51.2055572178714,51.2055572178714,51.2055572178714,51.2055572178714,51.2055572178714;3.23017259291327,3.23017259291327,3.23017259291327,3.23017259291327,3.23017259291327;12/08/2016
0;201405;201405;2;Koningin Elizabethlaan (Blokstraat - Elf-Julistraat) paar (zuid);10;;10;4;0;4;4;0.8;0.5;0;0.5;51.2171583807939,51.2171583807939;3.21902297775874,3.21902297775874;12/08/2016
0;102405;102405;1;Raamstraat (Groenestraat - Zakske) onpaar (west);3;;3;2;0;4;4;2;0.33333333333333;0;0.66666666666667;51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113,51.2120594067113;3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495,3.21842352491495;12/08/2016
0;302902;302902;3;Schrijversstraat paar (zuid);19;;19;10;0;5;5;0.78947368421053;0.66666666666667;0;0.33333333333333;51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432,51.214077109432;3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585,3.22225771549585;12/08/2016
0;303201;303201;3;Sint-Gillisdorpstraat paar (oost);20;;20;12;0;0;0;0.6;1;0;0;51.2149137597388,51.2149137597388,51.2149137597388;3.22524656687941,3.22524656687941,3.22524656687941;12/08/2016
0;301503;301503;3;Kleine Hoedenmakersstraat (Noord-Gistelhof - West-Gistelhof) paar (zuid);0;;0;0;0;0;0;0;0;0;0;51.214313435548,51.214313435548;3.22464316860341,3.22464316860341;12/08/2016
0;702102;702102;7;;0;;0;0;0;0;0;0;0;0;0;51.2055410866766,51.2055410866766,51.2055410866766,51.2055410866766;3.2351280054142,3.2351280054142,3.2351280054142,3.2351280054142;12/08/2016
0;1001100;1001100;10;Joris Dumeryplein;0;;0;0;0;0;0;0;0;0;0;51.2020492184812,51.2020492184812;3.2156856501457,3.2156856501457;12/08/2016
