Id;Straatnaam;Wegbeheer;latWGS84;loWGS84;Aangemaakt op
329;Jagersdreef;Stad;51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301,51.1834280134301;3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839,3.15542215897839;15/09/2016
19;IJzerstraat;Stad;51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153,51.2220633689153;3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646,3.22136756704646;15/09/2016
220;Hubrecht De Croockstraat;Stad;51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333,51.2008171376333;3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991,3.18667497606991;15/09/2016
156;Graaf Pierre de Brieylaan;Stad;51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799,51.1879364562799;3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751,3.19377811180751;15/09/2016
282;Landslag;Stad;51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019,51.2683816777019;3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297,3.22336753366297;15/09/2016
20;Steenkaai;Stad;51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313,51.2178165410313;3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281,3.20373730312281;15/09/2016
309;Marktstraat;Stad;51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704,51.330853061704;3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915,3.21071872362915;15/09/2016
157;Joseph Wautersstraat;Stad;51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698,51.1918342330698;3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353,3.19628036703353;15/09/2016
67;Montpellier;Stad;51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129,51.2150003570129;3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011,3.28137311841011;15/09/2016
0;;;51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152,51.3299628753152;3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195,3.21045786952195;15/09/2016
