Operatie;Dossier_Jaar;Element_Type;Element_Jaar;Feit_Volgnummer;Feit_Type;Feitcodegroep_volgens_vertaalta;Feit;Avoc_Waarde__Zwaarste_;Avoc_Waarde__Som_;Avoc_Aantal_Objecten;Avoc_Aantal_Slachtoffers;Avoc_Aantal_Doden;Avoc_Aantal_Zwaar_gewonden;Avoc_Aantal_Licht_gewonden;Avoc_Aantal_Niet_gewonden;Datum_Laag;Uur_Laag;Datum_Hoog;Uur_Hoog;Datum;Jaar;Maand;Week;Dag;Weekend_volgens_Politie;Uur;Uur__Groep_;Dag_of_Nacht_volgens_Zon;Dag_of_Nacht_volgens_Politie__2;Straat;Huisnummer;Busnummer;Postcode;Gemeente;Land;Kruispunt_met_straat;KmHm_paal;Lokale_plaats;Poging__;Zware_Overtreding__;minderjarig__;Matching;Type_Locatie;Locatie;EL_DATUM_CREATIE;ObjectID;X;Y;latWGS84;loWGS84;Aangemaakt op
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131121;2000;20131121;2001;20131121;2013;november;47;thursday;0;2001;20;night;day;Joe Englishstraat;;-9;8000;BRUGGE;België;Leopold I-laan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131121;274;69024,22782493522;212471.06876183895;51.216509809497;3.20979009553385;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20140327;1315;20140327;1320;20140327;2014;march;13;thursday;0;1320;13;day;day;Spoorwegstraat;;-9;8200;BRUGGE;België;Ten Briele;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140327;374;69909,08340982511;208989.63625690815;51.1853442043391;3.22322081193004;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140406;1715;20140406;1715;20140406;2014;april;14;sunday;1;1715;17;day;day;Boogschutterslaan;;-9;8310;BRUGGE;België;Blauwkasteelweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140406;383;71534,60301506665;212377.3060996914;51.2160136496295;3.24573461059438;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140915;820;20140915;820;20140915;2014;september;38;monday;0;820;8;day;day;Academiestraat;23;-9;8000;BRUGGE;België;Spanjaardstraat;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20140915;549;70085,71000000001;211904.65;51.2115670612668;3.22510494677974;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150804;1420;20150804;1420;20150804;2015;august;32;tuesday;0;1420;14;day;day;N31 Richting Zeebrugge;;-9;8200;BRUGGE;België;;3,0;;-9;-9;;AnchorPoints;politiezone;;20150804;820;68357,67431488623;209240.9902476024;51.1873861361705;3.20097820636837;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20141002;1552;20141002;1552;20141002;2014;october;40;thursday;0;1552;15;day;day;Spoorwegstraat;;-9;8200;BRUGGE;België;Koning Albert I-laan (8200);-99,9;;-9;-9;;AnchorPoints;politiezone;;20141002;571;69343,26692754576;210478.4619685341;51.1986461945206;3.21479854296375;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131221;1925;20131221;1925;20131221;2013;december;51;saturday;1;1925;19;night;day;Veldstraat;;-9;8200;BRUGGE;België;Koningin Astridlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131221;300;68781,61112440747;209367.36400290378;51.1885816457808;3.20701277402394;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;3;20130615;1250;20130615;1250;20130615;2013;june;24;saturday;1;1250;12;day;day;Maalse Steenweg;234;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130615;117;72227,72250278706;211622.84167080506;51.2093267185098;3.25581501774051;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140328;2330;20140328;2330;20140328;2014;march;13;friday;1;2330;23;night;night;Ezelstraat;65;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140329;376;69773,31380640558;211901.27080155132;51.2114933847033;3.22063570555741;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140803;1600;20140803;1600;20140803;2014;august;31;sunday;1;1600;16;day;day;Kustlaan;;-9;8380;BRUGGE;België;Kapitein Fryattstraat;7,6;;-9;-9;;AnchorPoints;politiezone;;20140803;508;68305,42288408712;224935.26489607323;51.3284254004154;3.19668976883145;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130618;1632;20130618;1632;20130618;2013;june;25;tuesday;0;1632;16;day;day;Pathoekeweg;34;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130618;121;69385,92996069120;213599.0966781568;51.2266983386331;3.21471536795616;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151208;1140;20151208;1140;20151208;2015;december;50;tuesday;0;1140;11;day;day;N31 Richting Oostkamp (A10);;-9;8200;BRUGGE;België;Velodroomstraat;3,2;;-9;-9;;AnchorPoints;politiezone;;20151208;942;68239,92933647393;209524.37090680312;51.1899163413216;3.19923050595245;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130326;1354;20130326;1354;20130326;2013;march;13;tuesday;0;1354;13;day;day;Kolvestraat;70;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130326;45;69029,89259697740;215573.99891871863;51.2443974491182;3.20917805989923;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151125;1737;20151125;1737;20151125;2015;november;48;wednesday;0;1737;17;night;day;Oude Gentweg;76;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151125;929;70439,71645083682;210902.67629945118;51.2026108098849;3.23039002292008;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140624;1640;20140624;1640;20140624;2014;june;26;tuesday;0;1640;16;day;day;August Derrestraat;;-9;8310;BRUGGE;België;Prins Karellaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140624;473;72160,70970122429;210702.1489908418;51.2010430268745;3.25505367365199;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20150922;1654;20150922;1654;20150922;2015;september;39;tuesday;0;1654;16;day;day;Fort Lapin;;-9;8000;BRUGGE;België;Havenstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150922;866;70269,85392357483;213133.45227718915;51.2226361765505;3.2274696954485;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;2;20131015;1748;20131015;1748;20131015;2013;october;42;tuesday;0;1748;17;day;day;Baron Ruzettelaan;298;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131015;238;70716,16825047857;208600.10101119426;51.181954552894;3.23484772805173;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140603;1738;20140603;1738;20140603;2014;june;23;tuesday;0;1738;17;day;day;Dijver;;-9;8000;BRUGGE;België;Groeninge;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140603;438;70093,63396399882;211250.47398220852;51.2056888353988;3.22536239559998;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131022;1550;20131022;1550;20131022;2013;october;43;tuesday;0;1550;15;day;day;Daverlostraat;;-9;8310;BRUGGE;België;Dries;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131022;250;71757,68666537461;209931.6232361497;51.1940635234062;3.24945427363636;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130831;1430;20130831;1430;20130831;2013;august;35;saturday;1;1430;14;day;day;Daverlostraat;;-9;8310;BRUGGE;België;Generaal Lemanlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130831;190;70920,74131677106;210842.5207123027;51.2021362110063;3.23728467819323;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130914;1132;20130914;1132;20130914;2013;september;37;saturday;1;1132;11;day;day;Blankenbergse Steenweg;144;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130914;201;68805,32856734372;213602.93037941266;51.2266514421387;3.20640417878274;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150705;1045;20150705;1045;20150705;2015;july;27;sunday;1;1045;10;day;day;Kartuizersstraat;;-9;8310;BRUGGE;België;Genadedal;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150705;798;71463,90334188433;212629.75121163065;51.2182728589253;3.24466822667069;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131121;705;20131121;705;20131121;2013;november;47;thursday;0;705;7;night;day;Gistelse Steenweg;;-9;8200;BRUGGE;België;Lange Vesting;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131121;272;69065,41615461125;211110.97277558598;51.2042919453052;3.21068291812671;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20150122;1200;20150122;1200;20150122;2015;january;4;thursday;0;1200;12;day;day;Torhoutse Steenweg;100;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150122;661;68601,97728801445;210688.88672928096;51.2004333949325;3.20414742770283;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20131123;1500;20131123;1500;20131123;2013;november;47;saturday;1;1500;15;day;day;Zandstraat;;-9;8200;BRUGGE;België;Koude-Keukenstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131124;278;67064,32220525859;210738.720225938;51.2006625709698;3.18213960481436;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20140411;1518;20140411;1518;20140411;2014;april;15;friday;0;1518;15;day;day;Blankenbergse Steenweg;24;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140411;389;68914,36389754080;212956.22398856265;51.2208546309162;3.20810945477986;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130327;1254;20130327;1254;20130327;2013;march;13;wednesday;0;1254;12;day;day;Leenhof;;-9;8310;BRUGGE;België;'s-Heer Boudewijnsburg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130327;47;71730,00000000000;209248.06;51.1879162675874;3.24920560279767;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131018;810;20131018;810;20131018;2013;october;42;friday;0;810;8;day;day;Zandstraat;;-9;8200;BRUGGE;België;Lange Muntstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131018;240;68258,24929971829;210934.1072975692;51.2025887458268;3.19917508949801;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20140923;1225;20140923;1225;20140923;2014;september;39;tuesday;0;1225;12;day;day;Pastoriestraat;134;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140923;562;66724,98350761295;210844.44218987582;51.2015639130969;3.17726102819461;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131128;745;20131128;745;20131128;2013;november;48;thursday;0;745;7;night;day;Gistelse Steenweg;470;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131128;282;67196,15257534392;210423.7466283029;51.1978507117595;3.18409732744216;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151222;1745;20151222;1745;20151222;2015;december;52;tuesday;0;1745;17;night;day;Buiten Kruisvest;;-9;8000;BRUGGE;België;Dampoortstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151222;961;70771,97059962375;212968.3644752597;51.2212215847673;3.23469213284112;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150409;300;20150409;300;20150409;2015;april;15;thursday;0;300;3;night;night;Antoinette Grosséstraat;15;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150413;721;71307,57858055779;213710.85553607135;51.2279678413247;3.24219647399023;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140811;1425;20140811;1425;20140811;2014;august;33;monday;0;1425;14;day;day;Gistelse Steenweg;;-9;8200;BRUGGE;België;Robr. van Vlaanderenlaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140811;517;67542,44541672699;210535.82793946014;51.1989075523259;3.18902538014642;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130327;755;20130327;800;20130327;2013;march;13;wednesday;0;800;8;day;day;Torhoutse Steenweg;212;-9;8200;BRUGGE;België;Jonkheer Paul Coppietersdreef;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130327;46;68336,87000000000;210250.68;51.1964576619294;3.20045359035208;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20141016;855;20141016;855;20141016;2014;october;42;thursday;0;855;8;day;day;Spoorwegstraat;95;-9;8200;BRUGGE;België;Ten Briele;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141016;591;69895,08509812426;209015.05597631435;51.1855707221527;3.22301501943607;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140831;900;20140831;905;20140831;2014;august;35;sunday;1;905;9;day;day;Hauwerstraat;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140831;532;69303,44086728639;211019.39573188202;51.2035022071692;3.21410857191046;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150521;1759;20150521;1800;20150521;2015;may;21;thursday;0;1800;18;day;day;Moerstraat;50;-9;8000;BRUGGE;België;Geerwijnstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150521;750;69713,52393864203;211712.35280263468;51.2097872038439;3.21982199830135;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140404;1615;20140404;1615;20140404;2014;april;14;friday;0;1615;16;day;day;Hendrik Consciencelaan;;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140425;400;69400,28823914552;210684.18066523838;51.2005030247822;3.21556853520327;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;1;20141201;1330;20141201;1330;20141201;2014;december;49;monday;0;1330;13;day;day;Joseph Wautersstraat;;-9;8200;BRUGGE;België;Expresweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141201;627;68142,05837507660;209768.23237635696;51.1920941602112;3.19777578109611;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131108;1545;20131108;1545;20131108;2013;november;45;friday;0;1545;15;day;day;Spoorwegstraat;;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20131108;259;69748,91336889721;209595.56457171077;51.1907677240391;3.22079637419814;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130806;649;20130806;649;20130806;2013;august;32;tuesday;0;649;6;day;day;Kustlaan;;-9;8380;BRUGGE;België;;9,8;;-9;-9;;AnchorPoints;politiezone;;20130806;166;66158,61323914539;224526.01649857062;51.3244391614975;3.16598992814383;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140114;520;20140114;520;20140114;2014;january;3;tuesday;0;520;5;night;night;Baron Ruzettelaan;75;-9;8310;BRUGGE;België;Vrijheidsstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140114;314;70504,99445394913;210175.8801192732;51.1960877795645;3.23148306103812;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130208;755;20130208;755;20130208;2013;february;6;friday;0;755;7;night;day;Koning Albert I-laan (8200);2;-9;8200;BRUGGE;België;Spoorwegstraat;0,3;;-9;-9;;AnchorPoints;politiezone;;20130208;21;69343,37050631720;210496.448502515;51.198807861074;3.21479602661341;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150809;1725;20150809;1725;20150809;2015;august;32;sunday;1;1725;17;day;day;Potterierei;15;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150809;824;70403,70537565938;212297.4281116137;51.2151410083043;3.22956887717798;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20150923;1505;20150923;1505;20150923;2015;september;39;wednesday;0;1505;15;day;day;Waggelwaterstraat;;-9;8200;BRUGGE;België;;-99,9;;-9;-9;;MultiNetStreetMatching;politiezone;;20150923;869;68415,08495055897;212265.81499446236;51.2145794034979;3.20111932279323;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150618;1815;20150618;1815;20150618;2015;june;25;thursday;0;1815;18;day;day;Hogeweg;;-9;8200;BRUGGE;België;Legeweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150618;786;68460,93446362951;211165.11964040512;51.2046935760127;3.20202278151521;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20140503;1751;20140503;1751;20140503;2014;may;18;saturday;1;1751;17;day;day;Spreeuwenstraat;0;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140503;409;67466,31846304452;215234.93841644365;51.2411287929665;3.18686696653005;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140123;957;20140123;957;20140123;2014;january;4;thursday;0;957;9;day;day;Doornhut;;-9;8310;BRUGGE;België;Moerkerkse Steenweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140123;325;72857,03799190342;212147.36946395974;51.2141252632241;3.26470782705555;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150320;2040;20150320;2040;20150320;2015;march;12;friday;0;2040;20;night;day;Schaarstraat;;-9;8000;BRUGGE;België;Minderbroedersstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150320;708;70628,76840368305;211259.9532936196;51.205847804885;3.23301645947772;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150131;1830;20150131;1830;20150131;2015;january;5;saturday;1;1830;18;night;day;Baron Ruzettelaan;;-9;8310;BRUGGE;België;Buiten Katelijnevest;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150131;668;70454,76571185167;210520.86645113936;51.1991814017647;3.23068899546207;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;0;20150802;1230;20150802;1230;20150802;2015;august;31;sunday;1;1230;12;day;day;Baron de Maerelaan;4;-9;8380;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150802;814;67380,46311434401;225092.81984264706;51.3297094307347;3.18338558043559;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met doden;5;5;0;1;1;0;0;1;20151015;1032;20151015;1032;20151015;2015;october;42;thursday;0;1032;10;day;day;Leopold II-laan;;-9;8000;BRUGGE;België;Scheepsdalelaan;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151015;893;69167,25702404906;212615.06479333478;51.2178239830423;3.21180478277131;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;3;3;0;1;0;1;0;1;20150116;2300;20150116;2300;20150116;2015;january;3;friday;1;2300;23;night;night;Diksmuidse Heerweg;;-9;8200;BRUGGE;België;N31 Richting Oostkamp (A10) Oprit N367;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150117;656;67997,47858229280;210295.31302657523;51.1968107245073;3.19558885054288;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140930;1515;20140930;1515;20140930;2014;september;40;tuesday;0;1515;15;day;day;Buiten Begijnenvest;;-9;8000;BRUGGE;België;Stationsplein;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140930;569;69699,66843219969;210385.86252706428;51.1978636128363;3.21991725878181;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;2;0;2;0;0;2;0;20141009;751;20141009;751;20141009;2014;october;41;thursday;0;751;7;night;day;Torhoutse Steenweg;102;-9;8200;BRUGGE;België;;1,7;;-9;-9;;AnchorPoints;politiezone;;20141009;576;68595,57329186196;210680.44905552655;51.2003566608865;3.2040577089484;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130703;1604;20130703;1604;20130703;2013;july;27;wednesday;0;1604;16;day;day;Buiten Begijnenvest;;-9;8000;BRUGGE;België;;3,8;;-9;-9;;AnchorPoints;politiezone;;20130703;132;69589,26112572772;210584.0573913521;51.1996295119549;3.21829403227514;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20151212;1200;20151212;1200;20151212;2015;december;50;saturday;1;1200;12;day;day;Oostendse Steenweg;8;-9;8000;BRUGGE;België;;-99,9;;-9;-9;;AnchorPoints;politiezone;;20151212;946;68867,02274748297;212956.22689318602;51.2208480075417;3.20743192942015;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140903;815;20140903;815;20140903;2014;september;36;wednesday;0;815;8;day;day;Moerkerkse Steenweg;;-9;8310;BRUGGE;België;Doornhut;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140903;538;72840,94391617506;212125.6386653461;51.213927810294;3.26448214859433;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20141113;756;20141113;756;20141113;2014;november;46;thursday;0;756;7;day;day;Waggelwaterstraat;;-9;8200;BRUGGE;België;Lieven Bauwensstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20141113;613;68413,78089209412;212139.12890943896;51.213440652982;3.20112915743618;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150803;1920;20150803;1920;20150803;2015;august;32;monday;0;1920;19;day;day;Julius Dooghelaan;111;-9;8310;BRUGGE;België;;-99,9;;-9;-9;;GrabAddressMatching;politiezone;;20150818;835;71022,17999999999;212633.18;51.218243436709;3.23834605615485;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130202;1600;20130202;1600;20130202;2013;february;5;saturday;1;1600;16;day;day;Moerkerkse Steenweg;;-9;8310;BRUGGE;België;Oude Hoogweg;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130202;15;72851,70000000000;212146.16;51.2141136805009;3.26463170009287;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140128;1855;20140128;1855;20140128;2014;january;5;tuesday;0;1855;18;night;day;Daverlostraat;166;-9;8310;BRUGGE;België;;-99,9;BERKENHOF - RVT - ASSEBROEK;-9;-9;;AnchorPoints;politiezone;;20140128;331;71940,75617488434;209887.62740542516;51.193692872614;3.25208225698575;10/10/2016
PV;2015;VO;2015;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20150820;2145;20150820;2145;20150820;2015;august;34;thursday;0;2145;21;night;day;Koning Albert I-laan;;-9;8000;BRUGGE;België;Tillegemstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20150821;836;68647,43071573800;208579.67561558104;51.1814834918552;3.20527020997417;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20130506;1720;20130506;1720;20130506;2013;may;19;monday;0;1720;17;day;day;Hoogstraat;24;-9;8000;BRUGGE;België;Riddersstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130506;74;70397,81020057722;211698.53566074488;51.2097577317161;3.22961592762528;10/10/2016
PV;2014;VO;2014;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20140522;1240;20140522;1240;20140522;2014;may;21;thursday;0;1240;12;day;day;Scheepsdalelaan;;-9;8000;BRUGGE;België;Sint-Pieterskaai;-99,9;;-9;-9;;AnchorPoints;politiezone;;20140522;426;69009,10178081208;212785.4750402379;51.2193333536716;3.20950343028669;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met stoffelijke schade;0;0;0;0;0;0;0;2;20130221;2032;20130221;2032;20130221;2013;february;8;thursday;0;2032;20;night;day;Koning Albert I-laan (8200);;-9;8200;BRUGGE;België;Barrièrestraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20130221;29;71253,67906824742;213027.47440235942;51.2218187136938;3.24157338342324;10/10/2016
PV;2013;VO;2013;1;Verkeersongeval;VO;Verkeersongeval met gewonden;1;1;0;1;0;0;1;1;20131209;1230;20131209;1235;20131209;2013;december;50;monday;0;1235;12;day;day;Noordzandstraat;;-9;8000;BRUGGE;België;Ontvangersstraat;-99,9;;-9;-9;;AnchorPoints;politiezone;;20131209;289;69766,86350156509;211492.71724400262;51.2078206720698;3.22063375609148;10/10/2016
