ID;Straat;Aantal;Type;Opmerking;latWGS84;loWGS84;Aangemaakt op
0;James Wealestraat;3;L;;51.2182028256465,51.2182028256465,51.2182028256465,51.2182028256465,51.2182028256465;3.22354215280625,3.22354215280625,3.22354215280625,3.22354215280625,3.22354215280625;22/06/2016
0;Oude Gentweg;1;L;;51.2025915527237,51.2025915527237,51.2025915527237,51.2025915527237,51.2025915527237,51.2025915527237;3.23202874327803,3.23202874327803,3.23202874327803,3.23202874327803,3.23202874327803,3.23202874327803;22/06/2016
0;Mallebergplaats;2;L;;51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306,51.2095982353306;3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381,3.22700407785381;22/06/2016
0;Langerei;31;L;;51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019,51.219803545019;3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621,3.23006114080621;22/06/2016
0;Beursplein;5;H;;51.2038684976566,51.2038684976566;3.21490654228138,3.21490654228138;22/06/2016
0;Annuntiatenstraat;12;L;;51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673,51.2158466653673;3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084,3.22519605636084;22/06/2016
0;Komvest;8;L;;51.2186268226568,51.2186268226568,51.2186268226568,51.2186268226568;3.22101662944352,3.22101662944352,3.22101662944352,3.22101662944352;22/06/2016
0;Sint-Jakobsplein;5;H;;51.2102076585196,51.2102076585196;3.22016840252458,3.22016840252458;22/06/2016
0;Molenmeers;8;L;;51.2117385423164,51.2117385423164,51.2117385423164,51.2117385423164,51.2117385423164;3.23349593467253,3.23349593467253,3.23349593467253,3.23349593467253,3.23349593467253;22/06/2016
0;Schuttersstraat;4;L;;51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525,51.2140831639525;3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289,3.22055826136289;22/06/2016
0;Bilkske;14;L;;51.2076516678272,51.2076516678272,51.2076516678272,51.2076516678272,51.2076516678272;3.2388605308006,3.2388605308006,3.2388605308006,3.2388605308006,3.2388605308006;22/06/2016
0;Minderbroedersstraat;36;L;;51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156,51.2071994579156;3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795,3.23073581334795;22/06/2016
0;Katelijnevest;15;L;;51.1992990472005,51.1992990472005,51.1992990472005;3.22791635573856,3.22791635573856,3.22791635573856;22/06/2016
0;Klokstraat;4;L;;51.2030022639981,51.2030022639981,51.2030022639981,51.2030022639981,51.2030022639981,51.2030022639981;3.21425465639007,3.21425465639007,3.21425465639007,3.21425465639007,3.21425465639007,3.21425465639007;22/06/2016
0;Kruisvest;12;L;;51.2145317296382,51.2145317296382,51.2145317296382,51.2145317296382;3.23825294098572,3.23825294098572,3.23825294098572,3.23825294098572;22/06/2016
0;Groeninge;1;L;;51.2046098700993,51.2046098700993,51.2046098700993;3.22585510481425,3.22585510481425,3.22585510481425;22/06/2016
0;Vlamingstraat;0;LaLo;;51.2108239334776,51.2108239334776;3.22432840110727,3.22432840110727;22/06/2016
0;Pater Damiaanstraat;9;L;;51.2095117429603,51.2095117429603,51.2095117429603,51.2095117429603,51.2095117429603,51.2095117429603;3.21463047658355,3.21463047658355,3.21463047658355,3.21463047658355,3.21463047658355,3.21463047658355;22/06/2016
0;Oude Zak;8;L;;51.2106374403077,51.2106374403077;3.2186025186325,3.2186025186325;22/06/2016
0;Elf-Julistraat;28;L;;51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397,51.2171852581397;3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285,3.21923085726285;22/06/2016
0;Koningin Elisabethlaan;10;L;;51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437,51.2171149840437;3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116,3.2190351501116;22/06/2016
0;Walplein;2;H;;51.2029793439432,51.2029793439432;3.22405590943256,3.22405590943256;22/06/2016
0;Annuntiatenstraat;8;L;;51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338,51.2158769998338;3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756,3.2248576468756;22/06/2016
0;Augustijnenrei;6;L;;51.2130407084196,51.2130407084196,51.2130407084196;3.22383859666384,3.22383859666384,3.22383859666384;22/06/2016
0;Boeveriestraat;9;L;;51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761,51.2021049688761;3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857,3.21600158047857;22/06/2016
0;Dijver;18;L;;51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082,51.2057545805082;3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443,3.22547103006443;22/06/2016
0;Schouwvegersstraat;7;L;;51.2079058528302,51.2079058528302,51.2079058528302,51.2079058528302;3.21430306712613,3.21430306712613,3.21430306712613,3.21430306712613;22/06/2016
0;Snaggaardstraat;12;L;;51.2154136071541,51.2154136071541,51.2154136071541;3.23329211512551,3.23329211512551,3.23329211512551;22/06/2016
0;Klokstraat;13;L;;51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771,51.2031573656771;3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963,3.21494810485963;22/06/2016
0;Sentillenhof;6;H;;51.2013548720201,51.2013548720201,51.2013548720201,51.2013548720201;3.22984166309191,3.22984166309191,3.22984166309191,3.22984166309191;22/06/2016
0;Ganzenstraat;2;H;;51.2082190278239,51.2082190278239,51.2082190278239,51.2082190278239,51.2082190278239,51.2082190278239,51.2082190278239;3.23578247813532,3.23578247813532,3.23578247813532,3.23578247813532,3.23578247813532,3.23578247813532,3.23578247813532;22/06/2016
0;Duinenabdijstraat;1;L;;51.2170104377869,51.2170104377869,51.2170104377869,51.2170104377869;3.23015145248509,3.23015145248509,3.23015145248509,3.23015145248509;22/06/2016
0;Sint-Clarastraat;7;L;;51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553,51.2183306045553;3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637,3.22453176979637;22/06/2016
0;Ganzenstraat;12;L;;51.2075424401477,51.2075424401477,51.2075424401477,51.2075424401477;3.2371327205346,3.2371327205346,3.2371327205346,3.2371327205346;22/06/2016
0;Groeninge;3;L;;51.2048083078334,51.2048083078334,51.2048083078334;3.22576354273188,3.22576354273188,3.22576354273188;22/06/2016
0;Jakobinessenstraat;14;H;;51.2033919498197,51.2033919498197,51.2033919498197,51.2033919498197;3.23054457778463,3.23054457778463,3.23054457778463,3.23054457778463;22/06/2016
0;Vlamingstraat;5;L;;51.2121483622633,51.2121483622633,51.2121483622633,51.2121483622633,51.2121483622633,51.2121483622633;3.22323687464672,3.22323687464672,3.22323687464672,3.22323687464672,3.22323687464672,3.22323687464672;22/06/2016
0;Park;11;H;;51.2068682686049,51.2068682686049;3.2296775890918,3.2296775890918;22/06/2016
0;James Wealestraat;1;L;;51.2174125853257,51.2174125853257,51.2174125853257,51.2174125853257;3.22331244408478,3.22331244408478,3.22331244408478,3.22331244408478;22/06/2016
0;Boninvest;1;L;;51.2049055461561,51.2049055461561;3.23623186598376,3.23623186598376;22/06/2016
0;Joost de Damhouderstraat;18;L;;51.2110827257538,51.2110827257538,51.2110827257538,51.2110827257538,51.2110827257538,51.2110827257538;3.23278127955471,3.23278127955471,3.23278127955471,3.23278127955471,3.23278127955471,3.23278127955471;22/06/2016
0;Jeruzalemstraat;8;L;;51.2121898484501,51.2121898484501,51.2121898484501,51.2121898484501;3.23354953012452,3.23354953012452,3.23354953012452,3.23354953012452;22/06/2016
0;Hugo Losschaertstraat;8;L;;51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811,51.2141064140811;3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682,3.21961115230682;22/06/2016
0;Maagdenstraat;5;L;;51.2025397329476,51.2025397329476,51.2025397329476,51.2025397329476,51.2025397329476,51.2025397329476;3.21530832303759,3.21530832303759,3.21530832303759,3.21530832303759,3.21530832303759,3.21530832303759;22/06/2016
0;Katelijnestraat;4;L;;51.1998162914565,51.1998162914565,51.1998162914565,51.1998162914565,51.1998162914565;3.22939962874116,3.22939962874116,3.22939962874116,3.22939962874116,3.22939962874116;22/06/2016
0;Maagdenstraat;9;L;;51.2026567564549,51.2026567564549,51.2026567564549,51.2026567564549,51.2026567564549,51.2026567564549,51.2026567564549,51.2026567564549;3.21518737320502,3.21518737320502,3.21518737320502,3.21518737320502,3.21518737320502,3.21518737320502,3.21518737320502,3.21518737320502;22/06/2016
0;Witteleertouwersstraat;4;L;;51.2072444228887,51.2072444228887;3.23324367905011,3.23324367905011;22/06/2016
0;Ganzenstraat;1;L;;51.208774982507,51.208774982507;3.23514725401281,3.23514725401281;22/06/2016
0;Koningsstraat;7;L;;51.2117309987444,51.2117309987444,51.2117309987444,51.2117309987444,51.2117309987444,51.2117309987444,51.2117309987444,51.2117309987444,51.2117309987444;3.22801461393135,3.22801461393135,3.22801461393135,3.22801461393135,3.22801461393135,3.22801461393135,3.22801461393135,3.22801461393135,3.22801461393135;22/06/2016
0;Koningin Elisabethlaan;2;L;;51.2178920127005,51.2178920127005,51.2178920127005;3.22005118758327,3.22005118758327,3.22005118758327;22/06/2016
0;Katelijnestraat;7;L;;51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834,51.203428151834;3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135,3.22492850153135;22/06/2016
0;'s-Gravenhof;2;H;;51.2198382403135,51.2198382403135;3.22921144478183,3.22921144478183;22/06/2016
0;Buiten Boninvest;84;LA;;51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388,51.205877735388;3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193,3.2387669676193;22/06/2016
0;Onze-Lieve-Vrouwekerkhof-Zuid;3;L;;51.2042923423126,51.2042923423126,51.2042923423126,51.2042923423126,51.2042923423126,51.2042923423126,51.2042923423126;3.22465643995888,3.22465643995888,3.22465643995888,3.22465643995888,3.22465643995888,3.22465643995888,3.22465643995888;22/06/2016
0;Katelijnestraat;8;L;;51.2008185853003,51.2008185853003,51.2008185853003,51.2008185853003,51.2008185853003,51.2008185853003,51.2008185853003,51.2008185853003;3.22806551466786,3.22806551466786,3.22806551466786,3.22806551466786,3.22806551466786,3.22806551466786,3.22806551466786,3.22806551466786;22/06/2016
0;Potterierei;5;L;;51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475,51.2155557546475;3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526,3.22951531547526;22/06/2016
0;Ezelstraat;19;L;;51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936,51.211927591936;3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409,3.21983086285409;22/06/2016
0;Sint-Clarastraat;18;L;;51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672,51.215844185672;3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871,3.2227844819871;22/06/2016
0;Verbrand Nieuwland;5;L;;51.2110189189895,51.2110189189895,51.2110189189895;3.23506875537947,3.23506875537947,3.23506875537947;22/06/2016
0;Noordzandstraat;0;LaLo;;51.206407152613,51.206407152613,51.206407152613,51.206407152613,51.206407152613;3.21855366134503,3.21855366134503,3.21855366134503,3.21855366134503,3.21855366134503;22/06/2016
0;Annuntiatenstraat;9;L;;51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171,51.2155812145171;3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575,3.22399029382575;22/06/2016
0;Nieuwstraat;4;L;;51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468,51.2060654426468;3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958,3.22418313610958;22/06/2016
0;Verversdijk;8;L;;51.21140926738,51.21140926738,51.21140926738;3.23058517175389,3.23058517175389,3.23058517175389;22/06/2016
0;Freren Fonteinstraat;6;L;;51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847,51.2077209790847;3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322,3.23025819429322;22/06/2016
0;Eekhoutstraat;1;L;;51.2064390857215,51.2064390857215;3.22795211327005,3.22795211327005;22/06/2016
0;Hauwerstraat;6;L;;51.2034960878549,51.2034960878549,51.2034960878549,51.2034960878549;3.21391408649349,3.21391408649349,3.21391408649349,3.21391408649349;22/06/2016
0;Sasplein;4;L;;51.2208414275076,51.2208414275076,51.2208414275076;3.23387416329004,3.23387416329004,3.23387416329004;22/06/2016
0;Oude Gentweg;4;L;;51.2025337777011,51.2025337777011,51.2025337777011,51.2025337777011;3.2314435552698,3.2314435552698,3.2314435552698,3.2314435552698;22/06/2016
0;Kazernevest;27;L;;51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373,51.205575270373;3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446,3.2370697359446;22/06/2016
0;Langerei;0;LaLo;;51.2173063500991,51.2173063500991,51.2173063500991,51.2173063500991,51.2173063500991,51.2173063500991;3.22850936222994,3.22850936222994,3.22850936222994,3.22850936222994,3.22850936222994,3.22850936222994;22/06/2016
0;Gulden-Vlieslaan;25;L;;51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308,51.2148623674308;3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053,3.21607755742053;22/06/2016
0;Jeruzalemstraat;0;LaLo;;51.2122886616148,51.2122886616148,51.2122886616148,51.2122886616148;3.23334048340743,3.23334048340743,3.23334048340743,3.23334048340743;22/06/2016
0;Potterierei;2;L;;51.2141467817796,51.2141467817796,51.2141467817796,51.2141467817796,51.2141467817796,51.2141467817796;3.22905338578663,3.22905338578663,3.22905338578663,3.22905338578663,3.22905338578663,3.22905338578663;22/06/2016
0;Komvest;18;L;;51.2206529251148,51.2206529251148,51.2206529251148,51.2206529251148,51.2206529251148,51.2206529251148;3.23041686172693,3.23041686172693,3.23041686172693,3.23041686172693,3.23041686172693,3.23041686172693;22/06/2016
0;Neststraat;1;L;;51.2072167823585,51.2072167823585;3.21672577280829,3.21672577280829;22/06/2016
0;Hugo Verrieststraat;10;L;;51.2136034996923,51.2136034996923;3.23534729690331,3.23534729690331;22/06/2016
0;Ontvangersstraat;1;L;;51.2084842766751,51.2084842766751,51.2084842766751,51.2084842766751,51.2084842766751;3.21931605525342,3.21931605525342,3.21931605525342,3.21931605525342,3.21931605525342;22/06/2016
0;Potterierei;20;L;;51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466,51.219951344466;3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525,3.2313308099525;22/06/2016
0;Ezelstraat;4;L;;51.2145080901063,51.2145080901063,51.2145080901063,51.2145080901063,51.2145080901063,51.2145080901063;3.21670626957827,3.21670626957827,3.21670626957827,3.21670626957827,3.21670626957827,3.21670626957827;22/06/2016
0;Beursplein;22;H;;51.2038422911104,51.2038422911104;3.21447737575603,3.21447737575603;22/06/2016
0;Beenhouwersstraat;1;L;;51.2077950696439,51.2077950696439;3.21791803006555,3.21791803006555;22/06/2016
0;Kleine Kuipersstraat;2;L;;51.2083213800694,51.2083213800694,51.2083213800694;3.21662839781175,3.21662839781175,3.21662839781175;22/06/2016
0;Geldmuntstraat;5;L;;51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257,51.2090299360257;3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689,3.2224038913689;22/06/2016
0;Korte Rijkepijndersstraat;3;L;;51.2132253586152,51.2132253586152,51.2132253586152;3.23180842962976,3.23180842962976,3.23180842962976;22/06/2016
0;Sint-Clarastraat;16;H;;51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358,51.2178643167358;3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382,3.22400808362382;22/06/2016
